getter,peers,micros,payload,rcv_flag,delay
1,4,10,32,0,256
1,4,10,32,0,214
1,4,10,32,0,180
1,4,10,32,0,179
1,4,10,32,0,182
1,4,10,32,0,155
1,4,10,32,0,166
1,4,10,32,0,207
1,4,10,32,0,213
1,4,10,32,0,204
1,4,10,32,0,208
1,4,10,32,0,205
1,4,10,32,0,211
1,4,10,32,0,221
1,4,10,32,0,227
1,4,10,32,0,215
1,4,10,32,0,226
1,4,10,32,0,290
1,4,10,32,0,301
1,4,10,32,0,305
1,4,10,32,0,259
1,4,10,32,0,267
1,4,10,32,0,269
1,4,10,32,0,271
1,4,10,32,0,234
1,4,10,32,0,243
1,4,10,32,0,245
1,4,10,32,0,250
1,4,10,32,0,236
1,4,10,32,0,243
1,4,10,32,0,245
1,4,10,32,0,248
1,4,10,32,0,240
1,4,10,32,0,246
1,4,10,32,0,249
1,4,10,32,0,251
1,4,10,32,0,239
1,4,10,32,0,246
1,4,10,32,0,248
1,4,10,32,0,250
1,4,10,32,0,244
1,4,10,32,0,250
1,4,10,32,0,252
1,4,10,32,0,254
1,4,10,32,0,222
1,4,10,32,0,227
1,4,10,32,0,229
1,4,10,32,0,232
1,4,10,32,0,238
1,4,10,32,0,243
1,4,10,32,0,245
1,4,10,32,0,247
1,4,10,32,0,220
1,4,10,32,0,226
1,4,10,32,0,229
1,4,10,32,0,231
1,4,10,32,0,224
1,4,10,32,0,230
1,4,10,32,0,232
1,4,10,32,0,234
1,4,10,32,0,248
1,4,10,32,0,254
1,4,10,32,0,257
1,4,10,32,0,258
1,4,10,32,0,205
1,4,10,32,0,211
1,4,10,32,0,213
1,4,10,32,0,215
1,4,10,32,0,222
1,4,10,32,0,228
1,4,10,32,0,230
1,4,10,32,0,232
1,4,10,32,0,226
1,4,10,32,0,234
1,4,10,32,0,235
1,4,10,32,0,237
1,4,10,32,0,220
1,4,10,32,0,229
1,4,10,32,0,232
1,4,10,32,0,234
1,4,10,32,0,217
1,4,10,32,0,223
1,4,10,32,0,225
1,4,10,32,0,227
1,4,10,32,0,215
1,4,10,32,0,225
1,4,10,32,0,227
1,4,10,32,0,229
1,4,10,32,0,229
1,4,10,32,0,234
1,4,10,32,0,236
1,4,10,32,0,238
1,4,10,32,0,246
1,4,10,32,0,252
1,4,10,32,0,256
1,4,10,32,0,258
1,4,10,32,0,245
1,4,10,32,0,252
1,4,10,32,0,254
