SB_Delay,comm_type,Host_Delay,Border_Delay,Controller_Delay
2000,3,556,492,1030
2000,3,655,524,1058
2000,4,1254,904,703
2000,4,880,762,445
2000,2,481,0,934
2000,2,598,0,932
2000,2,523,0,1218
2000,2,472,0,891
2000,3,448,282,1076
2000,3,635,473,998
2000,3,426,297,949
2000,3,463,369,984
2000,4,830,608,437
2000,4,766,720,474
2000,2,447,0,1016
2000,2,494,0,831
2000,3,651,427,1231
2000,3,613,522,1077
2000,4,1097,691,438
2000,4,926,676,453
2000,2,465,0,812
2000,2,395,0,706
2000,2,511,0,946
2000,2,485,0,784
2000,3,490,342,951
2000,3,443,328,779
2000,3,507,325,830
2000,3,479,333,796
2000,4,860,537,414
2000,4,816,621,427
2000,2,453,0,766
2000,2,498,0,1071
2000,3,850,742,2325
2000,3,714,847,1972
2000,4,4126,1012,628
2000,4,1955,3222,846
2000,2,751,0,1276
2000,2,886,0,1353
2000,2,755,0,1707
2000,2,620,0,1000
2000,3,731,541,1085
2000,3,537,415,1022
2000,3,683,438,898
2000,3,604,421,1185
2000,4,1384,1650,689
2000,4,1046,942,738
2000,2,623,0,1363
2000,2,572,0,1222
2000,3,1265,1124,2249
2000,3,637,503,1627
2000,4,893,642,408
2000,4,783,549,369
2000,2,421,0,699
2000,2,470,0,667
2000,2,496,0,744
2000,2,445,0,715
2000,3,486,306,882
2000,3,649,493,1095
2000,3,491,304,895
2000,3,612,438,1157
2000,4,671,513,385
2000,4,775,683,403
2000,2,500,0,733
2000,2,433,0,700
2000,3,674,554,1584
2000,3,539,483,1120
2000,4,1145,1055,580
2000,4,1326,954,598
2000,2,603,0,845
2000,2,748,0,1202
2000,2,730,0,1942
2000,2,742,0,1535
2000,3,637,513,1058
2000,3,662,601,1397
2000,3,475,433,1084
2000,3,651,406,1117
2000,4,1022,823,667
2000,4,1109,692,511
2000,2,547,0,949
2000,2,526,0,896
2000,3,535,440,1305
2000,3,662,438,1017
2000,4,1092,627,594
2000,4,773,630,398
2000,2,493,0,1068
2000,2,563,0,946
2000,2,505,0,749
2000,2,535,0,845
2000,3,406,302,1076
2000,3,456,283,1087
2000,3,558,319,780
2000,3,453,284,1058
2000,4,728,523,425
2000,4,1607,953,402
2000,2,487,0,681
2000,2,424,0,728
2000,3,591,487,1142
2000,3,486,375,1037
2000,4,837,564,379
2000,4,799,859,602
2000,2,521,0,683
2000,2,568,0,729
2000,2,585,0,1039
2000,2,548,0,1079
2000,3,459,289,1091
2000,3,513,294,761
2000,3,421,296,1136
2000,3,463,298,795
2000,4,832,1180,412
2000,4,769,483,362
2000,2,449,0,852
2000,2,537,0,715
2000,3,1247,977,1806
2000,3,602,513,1124
2000,4,1026,760,505
2000,4,926,618,535
2000,2,483,0,842
2000,2,550,0,1084
2000,2,557,0,945
2000,2,488,0,893
2000,3,425,301,1074
2000,3,653,476,996
2000,3,563,278,770
2000,3,456,351,766
2000,4,794,587,407
2000,4,714,615,556
2000,2,481,0,749
2000,2,483,0,1025
2000,3,648,477,918
2000,3,1061,482,1427
2000,4,910,638,418
2000,4,921,645,424
2000,2,503,0,791
2000,2,403,0,677
2000,2,474,0,963
2000,2,434,0,723
2000,3,518,311,794
2000,3,462,315,867
2000,3,446,325,789
2000,3,457,376,869
2000,4,744,519,402
2000,4,812,626,417
2000,2,416,0,912
2000,2,430,0,854
2000,3,550,394,951
2000,3,851,621,1458
2000,4,817,650,411
2000,4,898,863,667
2000,2,596,0,868
2000,2,484,0,1632
2000,2,531,0,873
2000,2,567,0,834
2000,3,478,420,1162
2000,3,428,291,803
2000,3,474,313,1019
2000,3,469,287,950
2000,4,743,665,582
2000,4,1111,722,417
2000,2,503,0,1076
2000,2,448,0,1003
2000,3,719,523,1607
2000,3,515,491,1260
2000,4,929,757,480
2000,4,900,941,646
2000,2,489,0,886
2000,2,537,0,781
2000,2,480,0,909
2000,2,479,0,804
2000,3,497,351,809
2000,3,572,407,794
2000,3,572,468,1061
2000,3,471,348,873
2000,4,1148,633,439
2000,4,901,572,404
2000,2,512,0,726
2000,2,433,0,966
