SB_Delay,comm_type,Host_Delay,Border_Delay,Controller_Delay
2,2,1723,0,918
2,2,1533,0,1024
2,2,1986,0,1448
2,2,1673,0,906
2,3,1457,1195,1067
2,3,1634,1447,1162
2,3,1503,1263,1256
2,3,1472,1190,1322
2,4,2834,2431,651
2,4,2796,2572,602
2,2,1669,0,949
2,2,1643,0,848
2,3,2795,1990,2142
2,3,1949,1745,1528
2,4,3332,3440,573
2,4,3987,3508,625
2,2,1560,0,806
2,2,1570,0,837
2,2,1906,0,869
2,2,1590,0,804
2,3,2057,2008,1852
2,3,1622,2080,1255
2,3,2362,2015,1412
2,3,1625,1443,1416
2,4,3366,2776,555
2,4,4249,4207,588
2,2,2407,0,1178
2,2,1807,0,960
2,3,2100,1637,1679
2,3,1814,1755,1215
2,4,4119,2764,656
2,4,4010,3842,702
2,2,2098,0,1311
2,2,1661,0,887
2,2,1874,0,972
2,2,1635,0,911
2,3,1789,1830,1541
2,3,2482,1429,1465
2,3,1879,1988,1555
2,3,1533,1245,1351
2,4,3094,2677,602
2,4,3502,3524,717
2,2,1898,0,1190
2,2,1846,0,854
2,3,1958,1886,2302
2,3,1830,1430,1307
2,4,3374,2758,599
2,4,4183,3704,834
2,2,2758,0,2012
2,2,1635,0,919
2,2,2008,0,799
2,2,1894,0,861
2,3,1762,1586,1222
2,3,2202,1763,1663
2,3,1550,1418,1174
2,3,1607,1369,1314
2,4,3619,2807,620
2,4,4159,4299,745
2,2,1644,0,1073
2,2,1742,0,776
2,3,1976,2034,2351
2,3,1888,1651,1654
2,4,3944,3955,648
2,4,3456,3198,762
2,2,1591,0,843
2,2,2143,0,1643
2,2,2934,0,1087
2,2,1940,0,1156
2,3,1752,1394,1120
2,3,1805,2156,1816
2,3,1493,1419,1219
2,3,1618,1530,1304
2,4,2955,2707,578
2,4,3963,3109,721
2,2,2200,0,947
2,2,1933,0,1153
2,3,2147,1619,1690
2,3,1771,2070,1544
2,4,4083,3808,761
2,4,3507,3736,635
2,2,2084,0,1126
2,2,1693,0,963
2,2,1977,0,1463
2,2,1856,0,1009
2,3,1594,2487,1429
2,3,2032,1557,1406
2,3,1961,1678,1094
2,3,1630,1466,1145
2,4,2911,3356,617
2,4,3691,3959,759
2,2,1828,0,1192
2,2,2081,0,1382
2,3,2013,1502,1389
2,3,1505,1225,1221
2,4,3341,2309,524
2,4,4564,3925,613
2,2,1882,0,902
2,2,2599,0,1212
2,2,1567,0,926
2,2,1571,0,776
2,3,1814,1448,1165
2,3,1425,1143,1101
2,3,1573,1465,1172
2,3,1491,1256,1379
2,4,2866,2405,567
2,4,2798,2609,571
2,2,1736,0,932
2,2,1485,0,884
2,3,1936,1346,1332
2,3,1548,1257,1404
2,4,3067,2931,540
2,4,2707,2471,601
2,2,1532,0,930
2,2,1501,0,781
2,2,1510,0,884
2,2,1430,0,840
2,3,1432,1307,1195
2,3,1532,1518,1138
2,3,1462,1289,1302
2,3,1875,1497,1188
2,4,3591,4370,580
2,4,3063,2922,551
2,2,1440,0,806
2,2,1586,0,808
2,3,2257,1552,1605
2,3,1696,1530,1403
2,4,3605,3845,864
2,4,4045,3145,635
2,2,2455,0,907
2,2,1533,0,829
2,2,1473,0,756
2,2,1621,0,830
2,3,1515,1306,1130
2,3,1516,1402,1216
2,3,1529,1228,1052
2,3,1599,1639,1135
2,4,2863,2426,575
2,4,2715,2480,559
2,2,1447,0,976
2,2,1511,0,1021
2,3,2198,2175,1743
2,3,1919,1341,1385
2,4,3292,2729,588
2,4,4105,4718,638
2,2,1579,0,775
2,2,2009,0,790
2,2,1689,0,992
2,2,2018,0,1421
2,3,1597,1699,1453
2,3,1892,2190,1359
2,3,1910,1631,1440
2,3,1892,1579,1070
2,4,3084,2750,710
2,4,4892,3722,674
2,2,1624,0,1193
2,2,1791,0,1174
2,3,1650,1919,1326
2,3,2147,2180,1476
2,4,3326,3392,766
2,4,3967,3524,695
2,2,1688,0,936
2,2,3111,0,1093
2,2,1762,0,770
2,2,1984,0,889
2,3,1851,1438,1379
2,3,1605,1596,1193
2,3,1736,1411,1122
2,3,1732,1486,1092
2,4,3238,3116,611
2,4,3161,2638,517
2,2,1819,0,968
2,2,1611,0,999
2,3,1846,2163,2006
2,3,2044,1523,1264
2,4,3767,2671,575
2,4,3525,2854,621
2,2,1761,0,1084
2,2,1526,0,838
2,2,1884,0,840
2,2,1840,0,905
2,3,2156,2310,1415
2,3,1986,1395,1303
2,3,1766,2342,1065
2,3,1573,1804,1328
2,4,3990,3188,649
2,4,3939,2832,592
2,2,1629,0,908
2,2,1693,0,835
2,3,1568,1287,1296
2,3,1542,1244,1257
2,4,4073,3004,534
2,4,3199,2751,613
2,2,1652,0,1118
2,2,1621,0,1020
2,2,1807,0,1212
2,2,1680,0,776
2,3,1570,1218,1313
2,3,1565,1226,1214
2,3,1432,1381,1350
2,3,1506,1188,1073
2,4,2765,2271,575
2,4,2751,3387,576
2,2,1675,0,835
2,2,1694,0,913
2,3,2085,1784,1548
2,3,1533,1224,1433
2,4,3089,3122,586
2,4,3101,2388,735
2,2,1543,0,864
2,2,1544,0,800
2,2,1635,0,873
2,2,1524,0,812
2,3,1450,1587,1041
2,3,1642,1536,1374
2,3,1438,1258,1128
2,3,1424,1326,1258
2,4,3177,3045,602
2,4,3553,3772,590
2,2,1556,0,803
2,2,1802,0,794
2,3,1814,1690,1237
2,3,2042,2366,1954
2,4,3306,3181,566
2,4,3763,3147,555
2,2,1668,0,882
2,2,1479,0,890
2,2,1598,0,917
2,2,1400,0,865
2,3,1574,1530,1163
2,3,1961,1423,1210
2,3,1918,1906,1544
2,3,1666,1708,1102
2,4,2981,3590,571
2,4,4310,3504,643
2,2,1613,0,941
2,2,1629,0,853
2,3,1851,1679,1270
2,3,2248,1816,1780
2,4,4334,3658,712
2,4,2960,2887,604
2,2,1655,0,872
2,2,1625,0,888
2,2,1612,0,827
2,2,1719,0,793
2,3,1610,1549,1082
2,3,1792,1551,1112
2,3,1712,1576,1285
2,3,1755,1596,1184
2,4,5455,3900,608
2,4,3131,2520,686
2,2,1576,0,923
2,2,1565,0,760
2,3,2756,2294,2028
2,3,2198,2099,1679
2,4,5669,4098,652
2,4,3648,3025,578
2,2,2060,0,958
2,2,1782,0,847
2,2,1545,0,820
2,2,1799,0,777
2,3,1901,2356,1206
2,3,1730,1585,1207
2,3,1629,1292,1315
2,3,1683,1335,1146
2,4,3013,2497,563
2,4,2879,2718,599
2,2,1653,0,927
2,2,1635,0,973
2,3,1782,1649,2231
2,3,1795,1671,1414
2,4,3296,2907,645
2,4,3434,3032,558
2,2,1743,0,952
2,2,1625,0,1025
2,2,1708,0,807
2,2,1652,0,893
2,3,1577,1357,1056
2,3,1671,1272,1023
2,3,1563,1374,1138
2,3,1854,1728,1361
2,4,3388,2850,676
2,4,3612,4070,655
2,2,1860,0,1271
2,2,1794,0,841
2,3,1815,1748,1402
2,3,1818,1623,1560
2,4,3241,2876,711
2,4,3908,3734,687
2,2,1687,0,875
2,2,1796,0,882
2,2,2229,0,1234
2,2,1885,0,1384
2,3,1584,1555,1135
2,3,1841,1646,1249
2,3,2573,2989,1664
2,3,1803,1991,1444
2,4,3089,3047,542
2,4,3682,3636,633
2,2,1588,0,804
2,2,1559,0,852
2,3,2402,1784,2433
2,3,2265,2018,1527
2,4,3598,2651,646
2,4,3604,2933,615
2,2,1701,0,801
2,2,1736,0,926
2,2,1646,0,842
2,2,1719,0,1339
2,3,1779,1502,1315
2,3,1649,1378,1162
2,3,1641,1373,1412
2,3,2058,1668,1571
2,4,3139,2783,557
2,4,3252,2696,605
2,2,1569,0,776
2,2,1896,0,1207
2,3,3071,1644,1174
2,3,2430,1648,1313
2,4,2904,2652,554
2,4,3588,3098,821
2,2,1909,0,1073
2,2,1880,0,1385
2,2,1613,0,871
2,2,1765,0,912
2,3,2064,1919,1618
2,3,1849,1729,1172
2,3,2161,1854,1881
2,3,1632,1667,1124
2,4,3705,3660,629
2,4,3839,3006,566
2,2,1685,0,802
2,2,1629,0,879
2,3,2185,1897,1433
2,3,1708,1907,1319
2,4,4838,3775,707
2,4,3392,2758,546
2,2,1567,0,919
2,2,1963,0,1116
2,2,1727,0,868
2,2,1908,0,881
2,3,1639,1507,1394
2,3,2035,1400,1435
2,3,1788,1750,1260
2,3,2606,1715,1335
2,4,3245,2792,590
2,4,4071,3723,579
2,2,1772,0,930
2,2,2005,0,891
2,3,1853,1606,1284
2,3,1959,1375,1513
2,4,3541,4264,756
2,4,3983,3404,689
2,2,1692,0,1067
2,2,1646,0,827
2,2,1765,0,799
2,2,1605,0,863
2,3,1631,1443,1180
2,3,1967,1489,1227
2,3,1705,1857,1378
2,3,1513,1696,1394
2,4,4697,3349,636
2,4,3882,2948,540
2,2,1600,0,1014
2,2,1611,0,883
2,3,1940,2234,1539
2,3,1901,1783,1594
2,4,3212,3349,850
2,4,2791,2618,599
2,2,1595,0,916
2,2,1627,0,870
2,2,1581,0,950
2,2,1584,0,809
2,3,1594,1304,1118
2,3,1478,1269,1060
2,3,1490,1172,1269
2,3,1730,2034,1467
2,4,3501,2715,551
2,4,3245,3856,652
2,2,1886,0,1234
2,2,1874,0,859
2,3,1751,1436,1482
2,3,1918,1880,1214
2,4,3705,4555,885
2,4,3104,2601,574
2,2,1559,0,1399
2,2,1480,0,799
2,2,1439,0,777
2,2,1554,0,843
2,3,1492,1269,1164
2,3,1503,1281,1077
2,3,1454,1225,1131
2,3,1447,1330,1161
2,4,3131,2781,563
2,4,2752,2613,571
2,2,1612,0,774
2,2,1476,0,779
2,3,1914,1563,1362
2,3,1631,1737,1304
2,4,2910,2906,722
2,4,2820,2627,659
2,2,1504,0,1096
2,2,1489,0,909
2,2,1574,0,842
2,2,1679,0,875
2,3,1594,1199,1085
2,3,1956,2705,1499
2,3,1663,1658,1134
2,3,1882,1844,1959
2,4,3021,3284,717
2,4,3071,3515,814
2,2,2252,0,1156
2,2,1764,0,942
2,3,2770,2101,1902
2,3,1667,1928,1217
2,4,3094,2737,545
2,4,3622,2923,617
2,2,1582,0,936
2,2,1984,0,1313
2,2,1643,0,1052
2,2,1642,0,913
2,3,2253,1998,1458
2,3,1949,1968,1366
2,3,2038,1988,1709
2,3,1541,1565,1162
2,4,3897,3953,581
2,4,3473,3156,572
2,2,1646,0,911
2,2,1617,0,1062
2,3,1981,1797,1425
2,3,2623,1759,1955
2,4,3888,3008,650
2,4,2700,2474,569
2,2,1720,0,856
2,2,1527,0,856
2,2,1456,0,845
2,2,1416,0,863
2,3,1546,1257,1155
2,3,2003,1830,1259
2,3,1548,1276,1124
2,3,1715,1253,1150
2,4,2946,2542,539
2,4,3889,3268,559
2,2,1584,0,1022
2,2,1669,0,891
2,3,1799,1598,1278
2,3,1721,1461,1063
2,4,2824,2625,628
2,4,4196,3021,741
2,2,1758,0,1092
2,2,1686,0,1005
2,2,1849,0,1279
2,2,2082,0,1095
2,3,1638,1792,1318
2,3,1698,1560,1094
2,3,1472,1400,1360
2,3,1507,1248,1566
2,4,3170,2566,648
2,4,2767,2328,578
2,2,1444,0,875
2,2,1501,0,966
2,3,1644,1727,1447
2,3,1760,1792,1362
2,4,2934,2412,710
2,4,3217,3179,612
2,2,1485,0,1018
2,2,1554,0,819
2,2,1587,0,900
2,2,1743,0,899
2,3,1586,1258,1271
2,3,1491,1591,1146
2,3,1685,1414,1365
2,3,1558,1299,1090
2,4,3326,2671,642
2,4,3816,4344,746
2,2,2230,0,1200
2,2,1624,0,804
2,3,1884,1947,1842
2,3,1589,1603,1357
2,4,3650,2938,642
2,4,3365,3457,628
2,2,1933,0,923
2,2,1562,0,856
2,2,1582,0,796
2,2,1511,0,1138
2,3,1567,1397,1293
2,3,1505,1181,1284
2,3,1429,1286,1035
2,3,1569,1465,1173
2,4,2944,2432,572
2,4,3139,2514,567
2,2,1564,0,793
2,2,1471,0,798
2,3,1758,1856,1679
2,3,1782,1313,1121
2,4,3179,3000,620
2,4,2903,2281,550
2,2,1511,0,924
2,2,1590,0,779
2,2,1574,0,841
2,2,1497,0,833
2,3,1433,1271,1047
2,3,1509,1652,1427
2,3,1630,1925,1249
2,3,1953,1919,1615
2,4,2873,2387,538
2,4,2719,2378,549
2,2,1474,0,879
2,2,1529,0,796
2,3,2097,1574,1512
2,3,1653,1679,1129
2,4,3642,3226,827
2,4,3939,3031,635
2,2,1654,0,811
2,2,1800,0,1007
2,2,1888,0,1124
2,2,1548,0,803
2,3,1830,1940,1311
2,3,2118,2081,1366
2,3,1679,1470,1174
2,3,2167,1746,1886
2,4,4151,3881,621
2,4,3585,3086,575
2,2,1765,0,897
2,2,1835,0,877
2,3,2336,1934,1536
2,3,1524,1453,1549
2,4,3773,3299,823
2,4,3022,2673,563
2,2,2259,0,1608
2,2,1998,0,1182
2,2,2124,0,966
2,2,1683,0,860
2,3,1723,1493,1202
2,3,1676,1566,1223
2,3,1539,1682,1661
2,3,2207,1983,1428
2,4,3990,3371,637
2,4,3586,2806,587
2,2,1533,0,788
2,2,1720,0,1159
2,3,2685,2702,1434
2,3,2234,1973,1815
2,4,3880,4250,774
2,4,3950,3576,620
2,2,1784,0,800
2,2,1963,0,782
2,2,1735,0,782
2,2,1809,0,1002
2,3,2442,1841,1681
2,3,1925,1730,1172
2,3,1804,1477,1039
2,3,1698,2362,1915
2,4,4616,2868,661
2,4,3304,2643,548
2,2,2364,0,1170
2,2,2037,0,1120
2,3,2015,1799,1542
2,3,2040,1547,1423
2,4,2800,3029,551
2,4,3114,2362,749
2,2,1482,0,1019
2,2,1761,0,798
2,2,1511,0,812
2,2,1443,0,965
2,3,1449,1438,1242
2,3,1506,1268,1096
2,3,1568,1313,1091
2,3,1495,1257,1138
2,4,3004,2343,556
2,4,2713,2256,517
2,2,1684,0,898
2,2,1550,0,961
2,3,1883,1752,1917
2,3,1649,1292,1167
2,4,2801,2841,581
2,4,3913,2745,840
2,2,1575,0,867
2,2,2579,0,1283
2,2,1709,0,982
2,2,1539,0,781
2,3,1523,1271,1073
2,3,1451,1202,1108
2,3,1856,2068,1403
2,3,2151,2073,1603
2,4,4043,3776,884
2,4,5972,3060,647
2,2,1901,0,934
2,2,3359,0,1332
2,3,2088,1496,1534
2,3,1709,1448,1245
2,4,3411,2936,579
2,4,3205,2275,572
2,2,1518,0,1022
2,2,1693,0,1077
2,2,1460,0,834
2,2,1777,0,883
2,3,1968,2046,2128
2,3,1858,2134,1461
2,3,2080,2692,2596
2,3,1783,1726,1181
2,4,4516,3141,757
2,4,3257,3076,579
2,2,1593,0,1281
2,2,1521,0,909
2,3,1685,1614,1423
2,3,1674,2403,1570
2,4,3254,3125,781
2,4,4084,3949,562
2,2,1570,0,890
2,2,1799,0,1449
2,2,1517,0,888
2,2,1619,0,1068
2,3,1445,1369,1131
2,3,1509,1241,1273
2,3,1783,1924,1434
2,3,2185,1547,1432
2,4,4151,2683,528
2,4,5148,3252,661
2,2,1668,0,778
2,2,1823,0,786
2,3,1850,1456,1674
2,3,1725,1582,1430
2,4,4452,2726,611
2,4,2929,2921,579
2,2,1937,0,1123
2,2,1622,0,815
2,2,1760,0,779
2,2,2212,0,858
2,3,1639,1247,1181
2,3,1710,1372,1085
2,3,1728,1491,1263
2,3,1746,1396,1451
2,4,3866,3456,558
2,4,2792,2708,592
2,2,2358,0,1150
2,2,1526,0,1140
2,3,1728,1847,1497
2,3,2111,1897,1399
2,4,3989,3914,887
2,4,3998,3411,710
2,2,2827,0,1332
2,2,1635,0,1865
2,2,1673,0,841
2,2,3158,0,1117
2,3,2327,1242,1168
2,3,1678,1612,1399
2,3,1487,1541,1300
2,3,1494,1619,1413
2,4,2923,2973,590
2,4,3118,2698,532
2,2,2066,0,1375
2,2,2032,0,1174
2,3,1490,1294,1597
2,3,1865,1483,1307
2,4,2940,2480,598
2,4,3863,2841,662
2,2,1600,0,843
2,2,1746,0,898
2,2,1712,0,890
2,2,1454,0,1057
2,3,1509,1455,1301
2,3,2342,1655,1209
2,3,1879,1751,1391
2,3,1978,1874,1183
2,4,3114,2981,565
2,4,3019,2268,542
2,2,1540,0,1124
2,2,1577,0,894
2,3,1792,1812,1586
2,3,1804,1945,1289
2,4,3075,3078,545
2,4,2982,2786,576
2,2,1501,0,885
2,2,1523,0,880
2,2,1851,0,1077
2,2,1512,0,825
2,3,1600,1244,1143
2,3,1864,1469,1145
2,3,1719,1638,1092
2,3,1643,1874,1095
2,4,2700,3071,702
2,4,2654,2575,654
2,2,1579,0,836
2,2,1520,0,841
2,3,2425,2096,1555
2,3,1553,1544,1631
2,4,2738,2294,581
2,4,3051,2635,547
2,2,1685,0,858
2,2,1559,0,886
2,2,1542,0,1174
2,2,1424,0,928
2,3,1624,1245,1067
2,3,1442,1275,1211
2,3,1567,1226,1036
2,3,1429,1332,1202
2,4,2737,2324,588
2,4,2763,2268,561
2,2,1619,0,1010
2,2,1560,0,968
2,3,2746,2797,2212
2,3,1937,1567,1984
2,4,3116,2356,579
2,4,3471,2396,569
2,2,1491,0,853
2,2,1518,0,840
2,2,2151,0,810
2,2,1457,0,865
2,3,1448,1369,1118
2,3,1453,1321,1050
2,3,1701,1431,1130
2,3,1540,1308,1199
2,4,2698,2298,524
2,4,2875,2363,621
2,2,1444,0,1065
2,2,1456,0,1067
2,3,1801,1815,1629
2,3,1643,1594,1441
2,4,3087,3182,605
2,4,3082,3011,570
2,2,1614,0,1078
2,2,1490,0,1077
2,2,1751,0,992
2,2,1515,0,820
2,3,1461,1202,1055
2,3,1864,1794,1122
2,3,1750,1282,1116
2,3,1551,1243,1186
2,4,3216,3097,556
2,4,2944,2720,581
2,2,1529,0,748
2,2,1472,0,991
2,3,2265,1791,2130
2,3,1927,1761,1276
2,4,2833,3096,674
2,4,4009,3129,552
2,2,1552,0,987
2,2,1733,0,958
2,2,1554,0,973
2,2,1535,0,1053
2,3,1539,1438,1239
2,3,1540,1275,1215
2,3,1432,1169,1042
2,3,1451,1292,1157
2,4,4219,2336,554
2,4,2688,2448,588
2,2,1775,0,1102
2,2,1564,0,932
2,3,2097,2022,1465
2,3,1608,1426,1411
2,4,3318,2734,548
2,4,3453,3124,605
2,2,1727,0,858
2,2,1659,0,817
2,2,1434,0,1082
2,2,1576,0,1109
2,3,1827,1303,1261
2,3,1674,1263,1355
2,3,1585,1261,1150
2,3,1471,1262,1273
2,4,2911,2375,548
2,4,2902,3229,601
2,2,1740,0,865
2,2,1458,0,910
2,3,2025,1523,1624
2,3,1852,1431,1366
2,4,3083,2550,571
2,4,3269,3971,609
2,2,1442,0,801
2,2,1712,0,756
2,2,1555,0,769
2,2,1946,0,812
2,3,1476,1151,1296
2,3,1605,1257,1339
2,3,1497,1206,1213
2,3,1806,1784,1145
2,4,2788,2617,583
2,4,3312,2301,742
2,2,1441,0,751
2,2,1638,0,801
2,3,1747,1557,1322
2,3,1548,1181,1080
2,4,3275,2944,562
2,4,2984,2997,657
2,2,1458,0,900
2,2,1647,0,1135
2,2,1442,0,930
2,2,1448,0,751
2,3,1570,1204,1216
2,3,1875,1594,1129
2,3,1740,1759,1427
2,3,1520,1317,1079
2,4,2914,2415,553
2,4,2674,2427,524
2,2,1388,0,913
2,2,1542,0,817
2,3,1754,1508,1812
2,3,1936,2040,1413
2,4,2793,2384,584
2,4,3077,3707,727
2,2,1536,0,958
2,2,1658,0,812
2,2,1576,0,798
2,2,1763,0,946
2,3,1527,1416,1078
2,3,1594,1374,1166
2,3,1412,1179,1052
2,3,1465,1318,1270
2,4,2778,2543,610
