SB_Delay,comm_type,Host_Delay,Border_Delay,Controller_Delay
2,4,5268,4403,699
2,2,1768,0,878
2,2,1655,0,890
2,1,2,0,836
2,1,2,0,822
2,1,3,0,837
2,1,3,0,1216
2,3,2323,1746,1721
2,3,1701,1493,1306
2,4,3573,3126,765
2,4,3318,2730,614
2,2,1650,0,1007
2,2,1736,0,999
2,2,1559,0,853
2,2,1659,0,871
2,3,1734,2207,1810
2,3,1690,1646,1097
2,3,1660,1602,1089
2,3,1574,1820,1621
2,4,3268,2736,587
2,4,3043,2745,571
2,2,1788,0,1041
2,2,1735,0,1111
2,1,2,0,653
2,1,3,0,1090
2,1,2,0,690
2,1,3,0,801
2,3,2734,2182,2159
2,1,3,0,1465
2,1,4,0,1033
2,3,1714,1776,1820
2,1,3,0,862
2,1,2,0,822
2,1,4,0,1034
2,1,3,0,1048
2,1,4,0,1422
2,1,4,0,1857
2,4,4026,4927,793
2,1,2,0,750
2,1,2,0,937
2,4,3255,2896,594
2,2,1479,0,870
2,2,1556,0,938
2,2,1592,0,1007
2,2,1511,0,972
2,3,1664,1160,1396
2,3,1575,1525,1199
2,3,1445,1449,1442
2,3,1464,1419,1238
2,4,3319,2369,562
2,4,2663,2264,603
2,2,1505,0,775
2,2,1442,0,828
2,1,2,0,907
2,1,3,0,889
2,1,2,0,830
2,1,2,0,983
2,1,2,0,868
2,1,4,0,1333
2,1,2,0,736
2,1,5,0,716
2,1,2,0,720
2,1,2,0,932
2,3,1703,1507,1822
2,3,1478,1277,1536
2,4,2777,3197,1012
2,4,4009,2992,644
2,1,2,0,682
2,2,1629,0,780
2,1,3,0,856
2,1,7,0,1084
2,2,2384,0,1124
2,1,4,0,1279
2,1,3,0,1551
2,2,2404,0,1782
2,1,3,0,1143
2,1,2,0,819
2,2,1651,0,1232
2,1,3,0,917
2,3,1465,1181,1635
2,1,2,0,1333
2,3,1881,1735,1629
2,1,4,0,1364
2,3,1672,1384,1102
2,3,1448,1224,1081
2,4,3334,2573,578
2,4,2700,2384,549
2,2,1543,0,798
2,2,1669,0,1082
2,1,3,0,1019
2,1,2,0,696
2,1,2,0,1000
2,1,2,0,737
2,1,3,0,751
2,1,2,0,722
2,1,2,0,867
2,1,1,0,961
2,1,1,0,836
2,1,3,0,899
2,3,1714,1624,1588
2,3,1526,1280,1110
2,4,3071,3292,581
2,4,3215,2425,558
2,2,1503,0,923
2,2,1718,0,813
2,2,1656,0,802
2,2,1471,0,944
2,3,1442,1129,1085
2,3,1660,1447,1372
2,3,1436,1171,1212
2,3,1450,1221,1080
2,4,3238,3224,579
2,1,3,0,935
2,1,2,0,741
2,1,3,0,1102
2,4,3229,2547,651
2,1,3,0,1520
2,1,3,0,1319
2,2,2071,0,1216
2,1,3,0,1062
2,1,2,0,911
2,2,1672,0,1020
2,1,2,0,752
2,1,2,0,931
2,1,2,0,854
2,1,3,0,1092
2,1,2,0,636
2,1,2,0,749
2,1,2,0,835
2,1,2,0,851
2,1,4,0,1051
2,3,1637,1479,1655
2,1,3,0,1314
2,1,2,0,851
2,1,4,0,1161
2,3,1720,1486,1468
2,1,3,0,818
2,4,3074,2245,591
2,4,3838,2495,599
2,2,1494,0,795
2,2,1609,0,1039
2,2,1543,0,806
2,2,2091,0,801
2,3,1751,1416,1676
2,3,1465,1284,1112
2,3,1507,1397,1215
2,3,1431,1280,1055
2,4,2838,2417,624
2,4,2995,2751,586
2,2,1511,0,767
2,2,1606,0,773
2,1,3,0,1429
2,1,3,0,1036
2,1,2,0,788
2,1,2,0,757
2,1,1,0,680
2,1,2,0,745
2,1,2,0,991
2,1,1,0,972
2,1,2,0,991
2,1,2,0,847
2,3,2671,2334,1472
2,3,2753,2386,2576
2,1,2,0,1273
2,1,3,0,1152
2,1,2,0,838
2,1,3,0,733
2,1,2,0,694
2,1,2,0,654
2,1,2,0,904
2,1,3,0,921
2,1,4,0,1130
2,1,2,0,949
2,1,3,0,996
2,1,2,0,868
2,1,4,0,1559
2,1,4,0,1806
2,1,4,0,1497
2,1,4,0,1596
2,1,5,0,4694
2,1,4,0,5171
2,1,6,0,2161
2,1,6,0,1447
2,1,3,0,1046
2,1,3,0,794
2,1,3,0,887
2,1,2,0,991
2,1,2,0,866
2,1,3,0,916
2,1,2,0,973
2,1,2,0,716
2,1,1,0,986
2,1,2,0,851
2,1,2,0,748
2,1,2,0,814
2,1,1,0,659
2,1,2,0,643
2,1,2,0,840
2,1,3,0,917
2,1,4,0,1242
2,1,3,0,1001
2,1,3,0,872
2,1,3,0,879
2,1,3,0,1292
2,1,3,0,1511
2,1,6,0,1224
2,1,4,0,1192
2,1,2,0,981
2,1,3,0,1119
2,1,3,0,833
2,1,2,0,883
2,1,3,0,785
2,1,4,0,994
2,1,10,0,1830
2,1,4,0,2526
2,1,2,0,842
2,1,2,0,855
2,1,4,0,868
2,1,4,0,2516
2,1,5,0,3338
2,1,5,0,1356
2,1,2,0,737
2,1,20,0,1221
2,1,6,0,1009
2,1,2,0,954
2,1,2,0,827
2,1,3,0,917
2,1,3,0,1265
2,1,3,0,1260
2,1,2,0,640
2,1,2,0,655
2,1,2,0,656
2,1,2,0,685
2,1,2,0,857
2,1,2,0,727
2,1,7,0,1292
2,1,3,0,1247
2,1,4,0,1443
2,1,5,0,1769
2,1,5,0,2013
2,1,5,0,2140
2,1,4,0,1615
2,1,7,0,1420
2,1,2,0,901
2,1,2,0,860
2,1,2,0,857
2,1,2,0,752
2,1,2,0,653
2,1,2,0,885
2,1,2,0,876
2,1,3,0,850
2,1,1,0,974
2,1,2,0,939
2,1,2,0,739
2,1,7,0,1533
2,1,5,0,1485
2,1,3,0,938
2,1,5,0,1267
2,1,3,0,995
2,1,2,0,766
2,1,3,0,945
2,1,4,0,1441
2,1,2,0,752
2,1,7,0,1863
2,1,3,0,1049
2,1,3,0,930
2,1,2,0,832
2,1,3,0,879
2,1,2,0,817
2,1,2,0,845
2,1,3,0,1137
2,1,3,0,768
2,1,3,0,716
2,1,3,0,1138
2,1,4,0,984
2,1,2,0,959
2,1,2,0,802
2,1,2,0,786
2,1,2,0,858
2,1,2,0,767
2,1,2,0,740
2,1,2,0,740
2,1,3,0,962
2,1,2,0,642
2,1,3,0,1033
2,1,5,0,1762
2,1,4,0,1596
2,1,3,0,1418
2,1,3,0,1113
2,1,4,0,1378
2,1,7,0,1368
2,1,2,0,745
2,1,2,0,700
2,1,3,0,1004
2,1,4,0,1217
2,1,4,0,1458
2,1,2,0,753
2,1,1,0,1055
2,1,2,0,692
2,1,4,0,1249
2,1,2,0,634
2,1,2,0,634
2,1,2,0,701
2,1,2,0,694
2,1,2,0,705
2,1,2,0,891
2,1,2,0,836
2,1,4,0,1106
2,1,2,0,691
2,4,2504474,3457,773
2,1,6,0,2233
2,4,7000,5894,740
2,1,3,0,1557
2,2,1837,0,1157
2,1,3,0,1507
2,2,1630,0,1728
2,1,4,0,1613
2,2,1875,0,1024
2,2,1769,0,877
2,3,1832,1742,1393
2,3,1833,1726,1105
2,3,1974,1477,1309
2,3,1577,1528,1189
2,4,2951,2960,630
2,4,3912,3325,737
2,2,1837,0,965
2,2,1739,0,794
2,1,2,0,780
2,1,2,0,659
2,1,2,0,639
2,1,2,0,811
2,1,2,0,693
2,1,3,0,832
2,1,4,0,1163
2,1,2,0,706
2,1,2,0,772
2,1,3,0,787
2,3,1942,1584,1617
2,3,2185,2228,1629
2,4,3210,3853,739
2,1,5,0,1349
2,4,3594,3846,989
2,1,3,0,1079
2,2,2273,0,1164
2,1,4,0,1234
2,2,2498,0,1559
2,1,4,0,1400
2,1,2,0,736
2,2,1726,0,982
2,1,3,0,1005
2,2,2100,0,1200
2,3,2017,2262,1566
2,3,2092,1641,1466
2,1,3,0,1288
2,3,1705,1449,1896
2,1,3,0,1506
2,3,1990,1999,2045
2,1,4,0,1251
2,1,3,0,1303
2,4,3534,3520,686
2,4,3691,3500,611
2,2,2321,0,947
2,2,1965,0,921
2,1,2,0,683
2,1,2,0,657
2,1,2,0,851
2,1,4,0,864
2,1,4,0,917
2,1,2,0,835
2,1,3,0,1025
2,1,3,0,759
2,1,2,0,659
2,1,3,0,758
2,3,1809,1672,1239
2,3,1704,1507,1274
2,4,4900,3886,784
2,4,3928,3074,677
2,2,1572,0,849
2,2,1594,0,844
2,2,1745,0,856
2,2,1742,0,913
2,3,1829,1603,1217
2,3,1726,1584,1107
2,3,1686,1451,1067
2,3,1954,2359,1513
2,4,4159,3378,745
2,1,4,0,1428
2,1,3,0,857
2,1,4,0,961
2,4,4290,3321,621
2,1,2,0,690
2,2,1797,0,1499
2,1,3,0,1369
2,2,1835,0,1401
2,1,3,0,1112
2,1,2,0,628
2,1,3,0,1051
2,1,5,0,1464
2,1,2,0,1032
2,3,2216,1820,1970
2,1,4,0,1660
2,3,1707,1420,1285
2,1,3,0,1651
2,1,4,0,1491
2,1,5,0,2307
2,1,3,0,1010
2,1,5,0,1296
2,4,6412,4715,769
2,1,3,0,908
2,1,4,0,1187
2,1,3,0,1324
2,1,5,0,1020
2,4,4502,3429,867
2,2,2317,0,1872
2,2,1879,0,1328
2,2,1840,0,1014
2,2,1893,0,918
2,3,1782,1514,1248
2,3,2486,1690,1350
2,3,1705,1516,1170
2,3,1623,1422,1167
2,4,3479,2790,643
2,4,3718,3330,716
2,2,1707,0,1031
2,2,1788,0,840
2,1,3,0,1061
2,1,5,0,1392
2,1,4,0,1403
2,1,2,0,671
2,1,2,0,683
2,1,3,0,1034
2,1,3,0,1074
2,1,3,0,1098
2,1,2,0,982
2,1,3,0,855
2,3,1802,1683,1227
2,3,2023,1691,1273
2,4,3252,2849,564
2,4,3418,3831,894
2,2,1866,0,1270
2,2,2184,0,1333
2,2,1844,0,1191
2,2,1698,0,884
2,3,1914,1992,1206
2,1,3,0,1262
2,1,2,0,1536
2,3,2526,2105,2661
2,1,3,0,1384
2,1,2,0,734
2,1,2,0,767
2,3,1698,2503,2208
2,1,4,0,1334
2,1,3,0,1473
2,1,3,0,1089
2,1,4,0,1024
2,3,2521,2018,1750
2,1,4,0,1654
2,4,5940,3286,718
2,4,3608,3015,659
2,2,1799,0,863
2,2,1536,0,786
2,1,3,0,947
2,1,2,0,1247
2,1,3,0,1065
2,1,4,0,1212
2,1,4,0,1981
2,1,6,0,1941
2,1,3,0,965
2,1,3,0,1004
2,1,4,0,1465
2,1,2,0,799
2,3,1857,2232,1803
2,3,1735,1359,1361
2,4,3048,3688,1114
2,4,4128,3538,613
2,2,2006,0,903
2,2,1577,0,827
2,2,1607,0,851
2,2,2008,0,1250
2,3,1647,1701,1325
2,3,1491,1755,1169
2,3,1973,1948,1591
2,3,1590,1591,1444
2,4,4176,3340,807
2,4,4106,3365,601
2,1,2,0,667
2,2,1778,0,767
2,1,4,0,985
2,1,4,0,1698
2,2,2278,0,1139
2,1,5,0,1388
2,1,3,0,1245
2,1,4,0,985
2,1,2,0,864
2,1,2,0,673
2,1,4,0,1006
2,1,4,0,1134
2,1,2,0,912
2,1,2,0,789
2,1,3,0,1144
2,1,2,0,714
2,3,2060,1491,1500
2,3,1822,1383,1211
2,4,2832,2884,540
2,1,2,0,752
2,1,2,0,776
2,1,4,0,1198
2,4,4421,3373,559
2,1,3,0,742
2,1,3,0,1088
2,2,1664,0,1033
2,1,3,0,749
2,2,1693,0,861
2,2,1488,0,1098
2,2,1436,0,897
2,3,1433,1136,1149
2,3,2019,1720,1340
2,3,1768,1373,1293
2,3,2204,1621,1587
2,4,3159,2837,558
2,4,2931,2819,721
2,2,1429,0,862
2,2,1428,0,901
2,1,2,0,795
2,1,2,0,761
2,1,26,0,716
2,1,1,0,1028
2,1,2,0,868
2,1,2,0,914
2,1,2,0,874
2,1,1,0,668
2,1,3,0,978
2,1,2,0,665
2,3,1941,1725,1481
2,3,1677,1617,1374
2,4,3923,4200,743
2,4,3326,2498,847
2,2,1688,0,1090
2,1,3,0,1047
2,2,1431,0,1326
2,1,9,0,764
2,2,1532,0,1402
2,1,4,0,1422
2,2,1502,0,1245
2,1,3,0,1412
2,3,1567,1242,1139
2,3,1464,1266,1192
2,3,1502,1255,1078
2,3,1479,1310,1157
2,4,2739,2414,543
2,4,2753,2231,576
2,2,1713,0,1228
2,1,3,0,1662
2,2,1782,0,1482
2,1,4,0,1415
2,1,2,0,745
2,1,3,0,1189
2,1,3,0,840
2,1,2,0,741
2,1,2,0,893
2,1,2,0,870
2,1,3,0,1061
2,1,2,0,642
2,3,2051,1894,1543
2,3,1615,1652,1896
2,1,3,0,1017
2,1,4,0,1208
2,1,3,0,1557
2,4,3945,3626,785
2,1,3,0,1191
2,1,3,0,1168
2,4,4688,4101,625
2,1,3,0,853
2,2,1687,0,989
2,2,2647,0,1196
2,2,2034,0,1086
2,2,1585,0,835
2,3,2205,2305,1679
2,3,1868,1586,1235
2,3,2348,1688,1907
2,3,1686,1622,1702
2,4,3857,3314,820
2,1,4,0,1164
2,4,3566,3915,561
2,1,2,0,663
2,2,1733,0,799
2,1,3,0,818
2,1,4,0,879
2,2,1826,0,964
2,1,3,0,1035
2,1,3,0,1443
2,1,6,0,1231
2,1,3,0,1445
2,1,5,0,1343
2,1,2,0,876
2,1,1,0,674
2,1,2,0,669
2,1,5,0,1021
2,1,3,0,1139
2,3,2107,1964,1450
2,3,1793,1429,1583
2,4,3187,3124,579
2,4,5276,4019,1027
2,2,1629,0,1085
2,2,1815,0,1019
2,2,1654,0,927
2,2,1912,0,1323
2,1,3,0,1159
2,3,2067,2208,2459
2,1,2,0,884
2,1,2,0,1162
2,3,2161,2231,1465
2,1,2,0,856
2,1,2,0,791
2,1,3,0,885
2,3,1829,1982,1235
2,3,2304,1637,1818
2,4,3698,2617,594
2,4,2746,2314,569
2,2,1509,0,1012
2,2,1588,0,1287
2,1,2,0,1011
2,1,3,0,994
2,1,3,0,976
2,1,2,0,1381
2,1,3,0,831
2,1,2,0,883
2,1,1,0,752
2,1,2,0,639
2,1,2,0,937
2,3,1556,1253,1571
2,1,3,0,1039
2,3,1562,1214,1129
2,4,2942,2677,570
2,4,3321,3046,648
2,2,1438,0,885
2,2,1475,0,817
2,2,1461,0,929
2,2,1528,0,968
2,3,1843,1587,1225
2,3,1541,2321,1547
2,3,1718,1438,1342
2,3,2337,1739,1321
2,4,2830,2748,666
2,4,2730,2337,574
2,2,1669,0,1248
2,2,1503,0,860
2,1,2,0,1079
2,1,2,0,989
2,1,2,0,704
2,1,2,0,787
2,1,4,0,1175
2,1,3,0,771
2,1,5,0,1340
2,1,3,0,793
2,1,2,0,800
2,1,2,0,916
2,3,1807,1849,1387
2,3,2059,1718,1687
2,1,5,0,1362
2,4,3796,5146,660
2,1,3,0,919
2,1,2,0,908
2,1,3,0,1249
2,4,3800,3514,654
2,2,2494,0,1561
2,2,2091,0,1079
2,2,1675,0,882
2,2,2025,0,1768
2,3,1983,1451,1137
2,3,1719,1402,1194
2,3,1576,1346,1251
2,3,1774,1674,1403
2,1,2,0,682
2,1,3,0,1311
2,4,4084,5304,895
2,1,5,0,2355
2,1,4,0,1348
2,1,3,0,1163
2,4,5148,3556,586
2,1,3,0,1021
2,2,2486,0,1385
2,2,2174,0,1266
2,1,3,0,870
2,1,1,0,634
2,1,3,0,910
2,1,5,0,1491
2,1,2,0,925
2,1,3,0,1147
2,1,2,0,702
2,1,2,0,898
2,1,4,0,1448
2,1,5,0,1106
2,3,1947,1525,1539
2,3,1605,1558,1275
2,4,3599,3510,562
2,4,3755,3179,589
2,2,2284,0,1411
2,2,1878,0,821
2,2,2002,0,871
2,2,2151,0,975
2,3,1857,1849,1421
2,3,1504,1190,1120
2,3,1565,1294,1361
2,1,2,0,670
2,3,1458,1281,1410
2,1,3,0,957
2,1,3,0,838
2,1,3,0,970
2,4,3150,3334,575
2,4,3049,2543,624
2,2,1657,0,939
2,2,1609,0,937
2,1,3,0,852
2,1,2,0,856
2,1,2,0,957
2,1,2,0,682
2,1,2,0,994
2,1,2,0,880
2,1,2,0,804
2,1,1,0,687
2,1,2,0,982
2,1,3,0,842
2,3,1809,1329,1393
2,3,1462,1287,1435
2,4,2708,2871,595
2,4,3636,2616,571
2,2,1449,0,848
2,2,1631,0,941
2,2,1571,0,905
2,2,1522,0,871
2,3,1631,1387,1147
2,3,1819,1839,1668
2,1,2,0,811
2,3,1716,1837,1352
2,1,3,0,992
2,1,2,0,676
2,1,4,0,1038
2,3,1953,1539,1370
2,1,3,0,848
2,1,3,0,812
2,4,3026,3117,562
2,4,2801,2423,561
2,2,1483,0,878
2,2,1488,0,875
2,1,3,0,1477
2,1,3,0,797
2,1,4,0,872
2,1,4,0,1343
2,3,1721,1614,1592
2,1,3,0,1351
2,3,1858,1858,2087
2,1,2,0,879
2,1,4,0,1196
2,1,5,0,1526
2,4,4416,5236,976
2,1,3,0,825
2,1,3,0,1347
2,4,3808,3676,664
2,2,2540,0,1873
2,2,1917,0,2114
2,1,3,0,1547
2,2,1756,0,1424
2,1,3,0,2129
2,2,2135,0,1980
2,1,3,0,1820
2,3,1974,1683,1722
2,1,3,0,1962
2,3,1875,2155,1933
2,3,1531,1367,1177
2,3,1685,1542,1070
2,4,3242,2704,574
2,4,3735,3172,587
2,2,1671,0,936
2,2,2656,0,911
2,1,3,0,955
2,1,2,0,796
2,1,5,0,1007
2,1,4,0,1242
2,1,4,0,1394
2,1,3,0,951
2,1,2,0,659
2,1,2,0,887
2,1,3,0,778
2,1,3,0,1320
2,3,1834,1516,1117
2,3,1576,1342,1397
2,4,3282,3000,600
2,4,4330,5645,959
2,2,2161,0,1337
2,2,2596,0,1304
2,2,2598,0,1526
2,2,2021,0,1442
2,3,1850,1636,1238
2,1,2,0,893
2,1,2,0,1372
2,3,2978,2040,1664
2,1,3,0,785
2,1,2,0,1496
2,3,1887,2554,1310
2,1,2,0,881
2,1,4,0,1428
2,3,2152,1914,1196
2,4,4256,3614,741
2,4,3575,3383,703
2,1,2,0,775
2,2,2411,0,1157
2,1,5,0,1367
2,1,5,0,1382
2,2,3166,0,1738
2,1,3,0,1169
2,1,3,0,1108
2,1,2,0,846
2,1,2,0,806
2,1,2,0,681
2,1,15,0,818
2,1,4,0,866
2,1,4,0,1548
2,3,1852,1653,1461
2,1,4,0,791
2,1,2,0,672
2,1,5,0,1402
2,3,1675,2194,1289
2,4,2645,2664,619
2,4,3373,2484,739
2,2,1495,0,901
2,2,1518,0,806
2,2,1476,0,779
2,2,1654,0,988
2,3,1690,1522,1359
2,3,1688,2223,1412
2,3,2125,1534,1181
2,3,1849,1984,1063
2,4,3291,3680,659
2,4,3244,2647,682
2,2,1639,0,897
2,2,1522,0,1081
2,1,3,0,918
2,1,2,0,1020
2,1,2,0,736
2,1,3,0,1233
2,1,4,0,1231
2,1,3,0,1246
2,1,2,0,804
2,1,2,0,838
2,1,2,0,765
2,1,4,0,1320
2,3,1761,1639,1648
2,3,1795,1560,1729
2,4,4377,4544,591
2,4,3188,3014,714
2,2,1663,0,926
2,2,1728,0,1054
2,2,1945,0,1953
2,1,19,0,1848
2,2,2287,0,2094
2,1,4,0,1702
2,1,4,0,2148
2,1,4,0,1076
2,1,3,0,1576
2,3,2148,1943,1197
2,1,2,0,1411
2,1,8,0,1818
2,1,5,0,1585
2,3,2111,1955,3434
2,1,2,0,1319
2,1,3,0,1116
2,3,1726,2071,1296
2,3,1704,1622,1099
2,4,3144,2801,551
2,4,3294,3023,600
2,2,2015,0,1141
2,2,1843,0,980
2,1,3,0,925
2,1,2,0,1164
2,1,4,0,1481
2,1,3,0,1415
2,1,3,0,906
2,1,2,0,858
2,1,3,0,883
2,1,3,0,1061
2,1,3,0,827
2,1,3,0,1072
2,3,1811,1616,1624
2,3,1888,1632,1215
2,4,3085,2745,746
2,4,4847,3607,708
2,2,1617,0,1012
2,2,1575,0,931
2,2,1646,0,802
2,2,1561,0,817
2,3,1481,1265,1119
2,3,1473,1207,1281
2,3,1742,1530,1090
2,3,1726,1538,1445
2,4,3129,3015,761
2,4,3955,3175,718
2,1,4,0,1288
2,1,2,0,661
2,2,1999,0,800
2,1,2,0,864
2,1,4,0,1373
2,2,1734,0,961
2,1,2,0,817
2,1,3,0,874
2,1,2,0,709
2,1,2,0,743
2,1,3,0,1240
2,1,3,0,1080
2,1,4,0,1338
2,1,3,0,1700
2,3,2233,2066,2169
2,1,22,0,1589
2,1,3,0,1147
2,1,4,0,1181
2,3,2189,2169,2015
2,1,3,0,1034
2,1,4,0,1359
2,1,8,0,1289
2,4,4275,5254,812
2,1,3,0,996
2,1,4,0,1315
2,4,3494,3082,740
2,2,1909,0,947
2,2,1960,0,1405
2,2,2099,0,1024
2,2,1647,0,883
2,3,1525,1444,1250
2,3,1592,1506,1061
2,3,1535,1385,1322
2,3,1654,1471,1090
2,4,3271,2583,531
2,4,3168,2576,633
2,2,1779,0,842
2,2,1705,0,934
2,1,3,0,1024
2,1,3,0,1209
2,1,2,0,1093
2,1,2,0,950
2,1,3,0,999
2,1,2,0,757
2,1,3,0,924
2,1,3,0,875
2,1,2,0,910
2,1,2,0,633
2,3,1973,1823,1825
2,3,1713,1578,1479
2,4,3995,3367,630
2,4,3794,2834,584
2,2,2210,0,1282
2,2,2043,0,954
2,2,1734,0,975
2,2,1679,0,1112
2,3,1897,2503,1625
2,3,1952,1837,1087
2,3,1551,1454,1101
2,1,2,0,717
2,3,1610,1414,1631
2,1,5,0,1412
2,1,3,0,1601
2,4,5804,4177,659
2,1,3,0,935
2,4,4896,3688,800
2,2,1733,0,777
2,2,2086,0,1753
2,1,3,0,818
2,1,2,0,689
2,1,4,0,918
2,1,6,0,1740
2,1,2,0,679
2,1,2,0,1098
2,1,3,0,1044
2,1,2,0,866
2,1,2,0,700
2,1,3,0,890
2,3,1719,1638,1235
2,3,1573,1429,1157
2,4,5084,4052,721
2,1,3,0,1125
2,4,4252,3514,929
2,1,3,0,966
2,1,2,0,692
2,2,1897,0,844
2,1,3,0,934
2,1,4,0,951
2,2,1611,0,1321
2,1,2,0,680
2,2,1926,0,1010
2,2,1920,0,952
2,3,2287,1901,1423
2,3,1867,1828,2101
2,3,1688,1645,1387
2,3,1774,1825,1246
2,4,3875,3887,795
2,4,3898,2980,612
2,2,1575,0,784
2,2,1630,0,938
2,1,2,0,810
2,1,9,0,920
2,1,3,0,970
2,1,3,0,932
2,1,2,0,631
2,1,2,0,781
2,1,2,0,715
2,1,3,0,1294
2,1,3,0,1013
2,1,3,0,1165
2,3,2246,1983,2019
2,3,1829,1954,1576
2,4,3162,3056,647
2,1,4,0,2204
2,4,4191,4554,961
2,1,3,0,2027
2,2,1647,0,1169
2,1,2,0,1255
2,2,1761,0,1657
2,1,3,0,2341
2,2,1874,0,1202
2,2,1775,0,878
2,3,1708,2427,1459
2,1,3,0,1120
2,1,3,0,1312
2,3,2483,1991,1276
2,1,3,0,953
2,1,3,0,1033
2,3,2499,1651,1417
2,1,3,0,915
2,1,3,0,1768
2,3,2510,2431,1454
2,4,3889,4459,812
2,4,3817,2887,768
2,2,1673,0,801
2,2,1611,0,1183
2,1,3,0,780
2,1,3,0,1029
2,1,2,0,874
2,1,2,0,718
2,1,2,0,858
2,1,2,0,805
2,1,2,0,664
2,1,1,0,883
2,1,2,0,957
2,1,2,0,957
2,3,1772,2332,1719
2,3,1540,1359,1656
2,4,4017,2906,607
2,4,3162,2838,616
2,2,1899,0,1111
2,2,1664,0,1212
2,2,2052,0,879
2,2,1789,0,914
2,3,1744,1805,1602
2,3,1526,1793,1321
2,3,1689,1864,1166
2,3,1962,1757,2112
2,1,3,0,841
2,1,4,0,998
2,4,3522,3696,1132
2,1,3,0,1211
2,1,5,0,1786
2,4,4678,4357,644
2,2,1767,0,1058
2,2,1743,0,1046
2,1,5,0,965
2,1,2,0,721
2,1,2,0,889
2,1,2,0,784
2,1,3,0,929
2,1,7,0,1242
2,1,3,0,1298
2,1,4,0,1002
2,1,2,0,945
2,1,2,0,696
2,3,1651,1683,1216
2,1,3,0,925
2,3,2133,2898,1952
2,1,3,0,1073
2,1,5,0,2361
2,1,4,0,1047
2,4,5507,4854,1455
2,1,4,0,1246
2,1,4,0,1197
2,4,5017,3425,638
2,2,1661,0,765
2,2,1724,0,987
2,2,1693,0,863
2,2,1766,0,894
2,3,1730,1659,1246
2,3,1914,1548,1300
2,3,1672,1513,1324
2,3,1732,1350,1167
2,4,3316,3091,1330
2,4,3649,4517,905
2,2,1758,0,967
2,2,1712,0,811
2,1,3,0,836
2,1,2,0,682
2,1,3,0,900
2,1,3,0,1019
2,1,3,0,1000
2,1,2,0,899
2,1,3,0,973
2,1,2,0,955
2,1,4,0,1458
2,1,2,0,911
2,3,1741,1350,1152
2,3,1587,1704,1353
2,1,29,0,2103
2,1,6,0,1344
2,4,5032,4617,1043
2,1,2,0,816
2,1,3,0,1006
2,4,3769,3210,606
2,2,1811,0,972
2,2,1715,0,1183
2,2,2031,0,1187
2,2,1542,0,837
2,3,2159,1953,1243
2,3,1642,1668,1403
2,3,1847,1826,1266
2,3,1721,1817,1215
2,1,4,0,1305
2,1,5,0,1780
2,1,3,0,1732
2,4,6186,3918,799
2,1,3,0,873
2,1,3,0,985
2,4,4340,3788,598
2,1,3,0,1207
2,2,1978,0,1033
2,2,1770,0,1182
2,1,7,0,1174
2,1,4,0,1370
2,1,2,0,857
2,1,5,0,1397
2,1,5,0,1136
2,1,3,0,1012
2,3,1889,1810,2671
2,1,3,0,1759
2,3,1740,1623,1712
2,1,3,0,904
2,1,5,0,1018
2,1,3,0,2341
2,4,4363,4673,784
2,4,4191,6204,1335
2,2,1942,0,1551
2,2,1761,0,1217
