SB_Delay,comm_type,Host_Delay,Border_Delay,Controller_Delay
2000,4,683,528,411
2000,2,514,0,694
2000,2,454,0,993
2000,3,835,677,1731
2000,3,592,526,1099
2000,4,1047,799,565
2000,4,857,552,385
2000,2,485,0,984
2000,2,588,0,1164
2000,2,473,0,766
2000,2,484,0,852
2000,3,542,287,1062
2000,3,399,287,754
2000,3,394,285,897
2000,3,422,292,1017
2000,4,734,575,380
2000,4,697,548,368
2000,2,466,0,683
2000,2,455,0,768
2000,3,530,344,1373
2000,3,478,338,1516
2000,4,734,530,371
2000,4,780,499,397
2000,2,501,0,1000
2000,2,482,0,771
2000,2,542,0,1408
2000,2,446,0,690
2000,3,611,494,1170
2000,3,452,345,1092
2000,3,430,291,1036
2000,3,491,363,771
2000,4,909,524,468
2000,4,667,527,380
2000,2,441,0,712
2000,2,577,0,823
2000,3,926,668,1590
2000,3,564,365,912
2000,4,744,654,390
2000,4,853,543,411
2000,2,542,0,805
2000,2,487,0,799
2000,2,440,0,840
2000,2,497,0,763
2000,3,430,277,1111
2000,3,455,321,800
2000,3,533,487,865
2000,3,435,331,834
2000,4,1020,675,561
2000,4,917,588,413
2000,2,528,0,857
2000,2,448,0,1013
2000,3,607,456,885
2000,3,523,441,1161
2000,4,868,534,416
2000,4,780,622,444
2000,2,446,0,729
2000,2,459,0,685
2000,2,466,0,792
2000,2,490,0,822
2000,3,456,318,753
2000,3,442,290,796
2000,3,422,325,786
2000,3,518,305,775
2000,4,800,682,454
2000,4,856,564,407
2000,2,593,0,813
2000,2,441,0,989
