SB_Delay,comm_type,Host_Delay,Border_Delay,Controller_Delay
2000,3,556,441,970
2000,4,986,746,474
2000,4,1359,974,804
2000,2,561,0,1060
2000,2,520,0,1073
2000,3,634,422,1045
2000,3,482,347,818
2000,4,765,697,515
2000,4,767,510,430
2000,2,435,0,955
2000,2,495,0,1012
2000,2,534,0,743
2000,2,478,0,998
2000,3,448,289,853
2000,3,476,327,779
2000,3,457,294,835
2000,3,535,294,782
2000,4,1198,844,388
2000,4,775,567,402
2000,2,536,0,734
2000,2,419,0,885
2000,3,1059,450,1526
2000,3,722,513,1294
2000,4,1161,696,413
2000,4,820,701,572
2000,2,497,0,999
2000,2,665,0,863
2000,2,4504,0,1659
2000,2,565,0,1061
2000,3,580,575,1389
2000,3,1514,930,2156
2000,3,547,452,1422
2000,3,672,493,1380
2000,4,943,920,580
2000,4,1006,987,624
2000,2,567,0,1027
2000,2,631,0,1059
2000,3,560,437,1084
2000,3,480,398,1071
2000,4,774,521,357
2000,4,760,499,388
2000,2,422,0,752
2000,2,504,0,818
2000,2,704,0,805
2000,2,454,0,1025
2000,3,475,308,1070
2000,3,455,337,767
2000,3,444,286,806
2000,3,389,282,1109
2000,4,893,570,395
2000,4,1064,703,452
2000,2,547,0,711
2000,2,570,0,997
2000,3,803,403,977
2000,3,464,319,965
2000,4,887,523,375
2000,4,806,498,369
2000,2,472,0,696
2000,2,619,0,814
2000,2,604,0,887
2000,2,461,0,685
2000,3,545,319,904
2000,3,528,306,1077
2000,3,446,293,741
2000,3,422,280,794
2000,4,756,515,407
2000,4,722,495,361
2000,2,548,0,832
2000,2,518,0,717
2000,3,694,498,1105
2000,3,622,407,1100
2000,4,1012,1091,553
2000,4,1319,2397,566
2000,2,606,0,1420
2000,2,551,0,979
2000,2,635,0,939
2000,2,543,0,749
2000,3,511,378,880
2000,3,511,433,1244
2000,3,460,405,874
2000,3,504,362,896
2000,4,1126,857,702
2000,4,957,615,641
2000,2,595,0,1487
2000,2,615,0,883
2000,3,677,668,1399
2000,3,533,402,918
2000,4,954,767,460
2000,4,882,591,381
2000,2,567,0,740
2000,2,596,0,991
2000,2,699,0,831
2000,2,628,0,1006
2000,3,416,348,1074
2000,3,503,304,1113
2000,3,480,332,755
2000,3,495,297,802
2000,4,861,643,426
2000,4,737,505,511
2000,2,455,0,889
2000,2,400,0,717
2000,3,562,447,1141
2000,3,540,387,855
2000,4,1027,844,410
2000,4,937,632,405
2000,2,416,0,990
2000,2,542,0,789
2000,2,588,0,819
2000,2,459,0,1001
2000,3,450,271,733
2000,3,405,316,732
2000,3,433,291,1042
2000,3,480,272,1079
2000,4,1092,996,394
2000,4,733,554,363
2000,2,446,0,742
2000,2,444,0,708
2000,3,532,352,1154
2000,3,500,337,912
2000,4,775,512,414
2000,4,1163,597,437
2000,2,561,0,721
2000,2,521,0,1043
2000,2,523,0,936
2000,2,547,0,713
2000,3,494,382,1106
2000,3,446,338,907
2000,3,599,298,777
2000,3,480,292,755
2000,4,789,469,366
2000,4,716,539,370
2000,2,428,0,685
2000,2,533,0,882
2000,3,626,416,1289
2000,3,610,400,1035
2000,4,1013,584,502
2000,4,786,506,356
2000,2,525,0,1065
2000,2,532,0,868
2000,2,488,0,1078
2000,2,484,0,889
2000,3,390,273,840
2000,3,520,322,889
2000,3,422,274,767
2000,3,515,345,983
2000,4,940,673,572
2000,4,986,801,498
2000,2,584,0,1252
2000,2,534,0,1198
2000,3,945,929,2144
2000,3,1284,767,2106
2000,4,1256,921,737
2000,4,5000,3294,1146
2000,2,1644,0,2214
2000,2,1116,0,1397
2000,2,648,0,1363
2000,2,651,0,1424
2000,3,576,623,1570
2000,3,599,501,1105
2000,3,1030,427,1162
2000,3,653,594,1695
2000,4,1950,960,853
2000,4,1329,1382,541
2000,2,584,0,937
2000,2,565,0,659
2000,3,1198,588,1348
2000,3,583,454,1303
2000,4,887,2046,630
2000,4,1034,830,653
2000,2,555,0,1554
2000,2,598,0,1185
2000,2,574,0,1616
2000,2,703,0,1712
2000,3,839,893,1815
2000,3,706,819,1974
2000,3,733,626,1848
2000,3,558,429,1120
2000,4,1464,897,1005
2000,4,1019,844,699
2000,2,513,0,965
2000,2,716,0,1490
2000,3,615,447,1670
2000,3,605,443,878
2000,4,939,660,538
2000,4,990,1036,585
2000,2,476,0,848
2000,2,518,0,967
2000,2,469,0,874
2000,2,567,0,1032
2000,3,417,303,1047
2000,3,515,343,790
2000,3,452,388,955
2000,3,514,318,950
2000,4,777,544,404
2000,4,730,491,388
2000,2,428,0,795
2000,2,408,0,803
2000,3,567,449,917
2000,3,535,427,1133
2000,4,820,596,401
2000,4,908,803,421
2000,2,467,0,1028
2000,2,725,0,962
2000,2,695,0,1043
2000,2,447,0,1115
2000,3,554,370,795
2000,3,459,300,988
2000,3,523,364,875
2000,3,494,299,843
2000,4,860,558,464
2000,4,722,552,389
2000,2,519,0,1262
2000,2,527,0,916
