SB_Delay,comm_type,Host_Delay,Border_Delay,Controller_Delay
2,1,3,0,1028
2,1,3,0,1113
2,1,6,0,1302
2,4,3587,4297,940
2,2,2254,0,1413
2,2,2469,0,1275
2,1,4,0,1090
2,1,3,0,879
2,1,2,0,646
2,1,2,0,696
2,1,4,0,1082
2,1,2,0,659
2,3,1787,1615,1298
2,3,2388,2389,1818
2,4,4757,3814,850
2,4,3489,3553,643
2,2,1776,0,850
2,1,3,0,814
2,2,1653,0,814
2,1,3,0,873
2,2,1772,0,1047
2,1,3,0,1341
2,1,2,0,714
2,1,2,0,1317
2,3,1734,1776,1160
2,1,6,0,1826
2,3,1999,2307,1746
2,3,1590,1732,1399
2,4,3359,3317,597
2,4,3231,2905,649
2,2,1899,0,1539
2,2,1976,0,872
2,1,2,0,1030
2,1,3,0,1046
2,1,2,0,700
2,1,2,0,699
2,1,3,0,1052
2,1,5,0,1418
2,3,1947,1828,1345
2,3,2100,1661,2468
2,4,3327,3845,709
2,1,9,0,1808
2,1,4,0,1241
2,4,6273,3625,680
2,1,4,0,902
2,1,5,0,1243
2,2,2178,0,1155
2,1,3,0,847
2,2,1793,0,900
2,1,5,0,1271
2,2,2255,0,1259
2,3,1811,1649,1713
2,3,2224,1562,2124
2,3,1951,1647,1449
2,4,3704,3129,640
2,4,3494,3112,575
2,1,3,0,755
2,2,1741,0,1563
2,1,2,0,1201
2,2,2162,0,1833
2,1,6,0,1521
2,1,2,0,815
2,1,3,0,1393
2,1,2,0,784
2,3,1910,1688,1320
2,3,2088,2068,1516
2,4,3958,3241,1043
2,4,3797,3521,688
2,2,1815,0,1264
2,1,18,0,2005
2,2,2222,0,1378
2,1,4,0,1459
2,2,2680,0,1472
2,1,5,0,1183
2,1,3,0,917
2,3,1719,2632,1476
2,1,3,0,900
2,1,2,0,732
2,3,1922,1838,1207
2,3,1637,1444,1198
2,4,3335,2759,567
2,4,3094,3263,583
2,2,1647,0,1054
2,2,2332,0,1009
2,1,4,0,1351
2,1,4,0,1079
2,1,2,0,677
2,1,2,0,925
2,1,3,0,1143
2,1,3,0,1001
2,3,3245,2536,2102
2,3,2291,2016,1755
2,1,3,0,918
2,4,4337,4524,617
2,1,3,0,793
2,1,3,0,1004
2,1,3,0,908
2,4,4256,3996,826
2,1,7,0,1078
2,1,3,0,994
2,2,1820,0,1163
2,2,1772,0,1866
2,2,2473,0,918
2,3,1952,1785,1248
2,3,2201,2266,1967
2,3,1574,1454,1394
2,1,5,0,1597
2,4,5369,4257,583
2,1,3,0,860
2,1,2,0,749
2,1,4,0,1127
2,4,4441,4148,564
2,1,3,0,1051
2,2,2144,0,1379
2,1,3,0,1877
2,2,1789,0,1002
2,1,5,0,1298
2,1,3,0,1001
2,3,1824,1921,2438
2,1,3,0,1742
2,3,1749,1893,1906
2,1,3,0,781
2,1,4,0,1100
2,4,3521,3844,657
2,1,3,0,1619
2,4,3636,3463,644
2,2,1533,0,982
2,2,1758,0,921
2,2,1551,0,790
2,3,2398,1776,1806
2,3,2202,1701,1480
2,3,1506,1244,1339
2,4,3836,3559,566
2,1,4,0,1042
2,1,2,0,791
2,1,6,0,1415
2,4,3998,3548,647
2,1,5,0,1511
2,2,2833,0,2052
2,1,4,0,1845
2,2,1761,0,964
2,1,4,0,971
2,1,2,0,735
2,3,1778,1563,1869
2,1,3,0,1371
2,3,2055,1542,1946
2,1,3,0,984
2,1,4,0,1696
2,1,6,0,2735
2,4,5495,5471,722
2,1,2,0,836
2,4,4750,4525,766
2,2,1867,0,966
2,2,1685,0,987
2,2,1684,0,989
2,3,3513,1995,1489
2,3,2182,1833,1665
2,3,3112,1863,1757
2,4,9476,5064,1056
2,1,4,0,1890
2,1,4,0,1498
2,1,5,0,1566
2,4,4871,5191,1033
2,1,3,0,942
2,2,2328,0,1803
2,1,3,0,1251
2,2,1648,0,895
2,1,3,0,1043
2,1,2,0,626
2,1,2,0,683
2,1,4,0,1111
2,3,1817,1740,1971
2,1,5,0,2061
2,3,2264,2380,2753
2,1,3,0,1000
2,1,3,0,791
2,4,3554,3342,678
2,4,3576,3019,669
2,2,2028,0,1522
2,2,1770,0,1279
2,2,2395,0,1198
2,3,1742,1649,1900
2,3,2146,1504,1225
2,3,1805,1983,1244
2,4,3262,2637,549
2,1,2,0,729
2,1,3,0,1016
2,4,3544,4909,801
2,1,3,0,1125
2,2,2505,0,2464
2,1,3,0,1163
2,2,2206,0,1881
2,1,5,0,1439
2,1,2,0,849
2,3,1668,1730,1344
2,1,13,0,1789
2,3,2297,2362,2427
2,1,5,0,1104
2,1,10,0,2273
2,4,5234,5018,822
2,1,5,0,1420
2,1,4,0,1173
2,1,4,0,1962
2,4,4237,5017,744
2,2,1634,0,1117
2,2,2335,0,1001
2,2,2297,0,932
2,3,1872,1815,1352
2,3,1550,1584,1499
2,3,1627,1459,1192
2,4,3240,2656,554
2,4,3231,2616,723
2,2,1892,0,1862
2,1,6,0,2194
2,2,3107,0,2507
2,1,3,0,906
2,1,2,0,677
2,1,4,0,1033
2,1,5,0,1378
2,1,5,0,1011
2,3,1622,1615,1197
2,3,1613,1511,1368
2,1,3,0,899
2,1,5,0,1135
2,4,3767,4755,746
2,1,4,0,1631
2,1,4,0,1566
2,1,2,0,1303
2,4,3852,3354,775
2,1,5,0,1680
2,2,1950,0,1537
2,2,1797,0,769
2,2,1851,0,1010
2,3,2229,2067,1342
2,3,2056,1676,1259
2,3,1730,1625,1230
2,1,6,0,948
2,1,3,0,896
2,4,4471,3316,591
2,1,2,0,752
2,1,2,0,947
2,1,4,0,1197
2,1,5,0,1240
2,4,4518,3773,800
2,2,2011,0,1078
2,2,1543,0,844
2,3,2125,1691,1846
2,1,5,0,1845
2,3,1625,1472,2305
2,1,4,0,972
2,1,18,0,2100
2,4,5486,4291,723
2,1,3,0,926
2,1,2,0,770
2,1,3,0,1209
2,4,3965,3257,574
2,2,1677,0,839
2,2,1815,0,955
2,2,1624,0,908
2,3,2127,1780,2042
2,3,1640,1682,1087
2,3,1543,1368,1202
2,4,3037,3047,627
2,4,3565,3475,669
2,2,1602,0,1350
2,1,3,0,1155
2,2,1713,0,1446
2,1,6,0,1224
2,1,2,0,696
2,1,2,0,838
2,1,3,0,948
2,1,4,0,1406
2,3,1881,3000,2125
2,3,1870,2290,1692
2,4,3406,3105,650
2,1,2,0,797
2,1,3,0,1839
2,4,4355,4451,559
2,1,3,0,821
2,1,2,0,751
2,2,1889,0,838
2,1,3,0,995
2,1,4,0,1606
2,2,1784,0,1367
2,2,2163,0,1732
2,3,1799,1476,1560
2,3,1964,1854,1261
2,3,1730,2038,1152
2,4,3288,2815,589
2,4,4517,3474,701
2,2,1679,0,966
2,2,1495,0,770
2,1,3,0,1109
2,1,3,0,750
2,1,2,0,714
2,1,2,0,772
2,1,1,0,770
2,1,2,0,642
2,3,1725,2510,1349
2,3,1921,1915,1911
2,1,4,0,1136
2,1,4,0,1318
2,1,2,0,840
2,4,4027,3068,670
2,1,2,0,717
2,1,5,0,1626
2,4,4097,3905,591
2,1,3,0,809
2,2,1753,0,1078
2,2,1804,0,958
2,2,1831,0,1423
2,3,1566,1297,1124
2,3,1552,1315,1201
2,3,1604,1563,1542
2,1,3,0,1353
2,4,4818,3439,728
2,1,2,0,839
2,1,3,0,1348
2,4,3611,3453,610
2,1,3,0,842
2,2,1788,0,1039
2,1,4,0,1422
2,2,1542,0,800
2,1,3,0,1001
2,1,2,0,655
2,3,1800,1747,2041
2,1,4,0,1623
2,3,1684,1525,1546
2,1,3,0,1211
2,1,5,0,1646
2,4,4605,4238,734
2,1,3,0,1033
2,1,4,0,1238
2,4,4128,3579,628
2,2,1516,0,938
2,2,1706,0,877
2,2,2096,0,1439
2,3,2083,1458,1271
2,3,1573,1267,1247
2,3,1836,1690,1184
2,4,3697,3786,609
2,1,3,0,1164
2,4,3780,3240,524
2,1,5,0,958
2,2,1783,0,1477
2,1,3,0,1845
2,2,1853,0,987
2,1,3,0,1228
2,1,3,0,989
2,1,4,0,936
2,3,1780,1482,1243
2,1,2,0,729
2,3,1642,1767,1734
2,1,5,0,1643
2,1,3,0,1017
2,4,4045,4464,890
2,1,4,0,1192
2,1,6,0,1899
2,1,3,0,925
2,4,6188,3906,655
2,2,1763,0,1011
2,2,1791,0,1123
2,2,1717,0,853
2,3,1884,1699,1407
2,3,1973,1566,1145
2,3,1574,1477,1290
2,4,3265,3458,709
2,4,4220,2812,648
2,2,1856,0,1276
2,1,3,0,868
2,2,1854,0,1644
2,1,4,0,1263
2,1,3,0,1236
2,1,2,0,721
2,1,2,0,762
2,1,1,0,690
2,3,1877,1880,1521
2,3,1990,1430,1561
2,1,3,0,1109
2,1,4,0,1329
2,1,6,0,1768
2,4,4185,4888,900
2,1,5,0,2421
2,1,3,0,1348
2,4,4905,3302,690
2,1,3,0,1195
2,2,1955,0,1142
2,2,1831,0,956
2,2,2161,0,1319
2,3,1826,1617,1882
2,3,1721,1675,1351
2,3,2041,1957,1697
2,1,3,0,834
2,1,3,0,904
2,1,2,0,925
2,4,4259,4467,608
2,1,2,0,762
2,1,3,0,884
2,1,2,0,883
2,4,3677,3435,703
2,2,2270,0,1007
2,2,1760,0,890
2,1,2,0,747
2,1,4,0,982
2,1,2,0,777
2,3,1933,1530,1933
2,1,4,0,1853
2,3,1727,1839,1785
2,1,2,0,1029
2,1,7,0,1900
2,4,5237,4253,725
2,4,3602,2995,549
2,2,1590,0,1031
2,2,1615,0,847
2,2,1433,0,1057
2,3,1473,1304,1109
2,3,1632,1683,1456
2,3,1882,1536,1102
2,4,3860,3471,726
2,1,2,0,784
2,1,3,0,1081
2,4,3486,3309,582
2,1,2,0,844
2,2,1640,0,951
2,1,3,0,1162
2,2,1451,0,1324
2,1,3,0,1086
2,1,2,0,796
2,3,1850,1652,1782
2,3,1582,1637,1225
2,1,3,0,811
2,1,5,0,1258
2,1,4,0,1896
2,4,4275,4593,976
2,1,2,0,758
2,1,5,0,1948
2,4,3634,5779,734
2,1,3,0,1238
2,2,1588,0,1245
2,2,1816,0,911
2,2,1614,0,1049
2,3,1934,1570,1099
2,3,1605,1326,1060
2,3,1654,1406,1122
2,1,5,0,1110
2,4,2918,2820,576
2,1,3,0,932
2,1,3,0,837
2,4,3402,2884,580
2,1,3,0,960
2,2,1521,0,1139
2,1,3,0,1126
2,2,1491,0,1234
2,1,3,0,883
2,3,1643,1642,1292
2,3,1670,1719,1646
2,1,4,0,980
2,1,3,0,991
2,1,3,0,894
2,4,3159,3262,582
2,1,2,0,695
2,1,4,0,1666
2,4,4677,3568,553
2,1,3,0,1152
2,2,1572,0,1067
2,2,1573,0,989
2,2,1785,0,1235
2,3,1471,1239,1349
2,3,1675,1534,1253
2,3,1437,1355,1432
2,4,2856,2728,547
2,1,4,0,1215
2,4,3944,3451,924
2,1,4,0,1439
2,2,2022,0,1429
2,1,3,0,1181
2,2,1510,0,1637
2,1,4,0,899
2,1,2,0,663
2,1,3,0,774
2,3,2081,1913,1537
2,1,3,0,1202
2,3,1750,1320,1666
2,1,4,0,840
2,1,4,0,1059
2,1,6,0,1360
2,4,3452,5601,697
2,1,3,0,875
2,1,5,0,1534
2,4,5132,5436,696
2,2,1585,0,902
2,2,1693,0,943
2,2,1595,0,759
2,3,1489,1181,1081
2,3,1543,1232,1075
2,3,1581,1738,1298
2,4,2784,2301,641
2,4,3501,3813,620
2,1,3,0,1289
2,2,1513,0,1414
2,1,2,0,1119
2,2,1509,0,1084
2,1,3,0,944
2,1,2,0,660
2,1,2,0,618
2,1,2,0,694
2,3,2111,1866,1382
2,1,3,0,940
2,3,1454,1366,1635
2,1,3,0,891
2,1,4,0,821
2,4,3230,3200,689
2,1,4,0,1537
2,1,2,0,763
2,1,3,0,1019
2,4,3238,2951,579
2,2,1568,0,876
2,2,1478,0,903
2,2,1471,0,789
2,3,1397,1193,1030
2,3,1507,1341,1257
2,3,1519,1262,1174
2,4,3074,2875,675
2,4,3034,3302,1253
2,1,3,0,888
2,2,1723,0,1378
2,1,3,0,917
2,2,1617,0,1241
2,1,3,0,1029
2,1,3,0,879
2,1,2,0,950
2,1,2,0,744
2,3,2162,1862,1255
2,3,1791,1505,1269
2,1,3,0,969
2,1,3,0,1185
2,4,4038,2910,577
2,1,4,0,1013
2,1,5,0,1658
2,1,4,0,1123
2,4,5340,4380,628
2,1,2,0,722
2,2,2041,0,1147
2,2,2532,0,1053
2,2,1710,0,810
2,3,1868,1382,1280
2,3,1546,1282,1185
2,3,1557,1218,1231
2,4,2696,2574,532
2,4,2741,2585,525
2,2,1510,0,839
2,2,1467,0,960
2,1,2,0,995
2,1,2,0,688
2,1,3,0,794
2,1,2,0,666
2,1,2,0,903
2,1,2,0,931
2,3,1760,1228,1539
2,3,1518,1794,1487
2,1,2,0,733
2,1,2,0,866
2,1,3,0,810
2,4,3297,3094,574
2,1,2,0,827
2,1,5,0,1335
2,4,3882,3673,535
2,1,2,0,759
2,2,1662,0,1144
2,2,1561,0,794
2,2,1496,0,1098
2,3,1419,1207,1134
2,3,1406,1316,1144
2,3,1611,1807,1166
2,4,2874,2593,602
2,4,3568,4551,659
2,1,3,0,879
2,2,1852,0,1147
2,1,4,0,1361
2,2,2027,0,1467
2,1,3,0,778
2,1,2,0,771
2,1,2,0,778
2,1,3,0,767
2,3,1854,1928,1498
2,3,2445,1918,1503
2,1,3,0,979
2,1,4,0,1179
2,1,6,0,1905
2,4,4442,4941,988
2,1,2,0,1107
2,1,2,0,878
2,4,3778,4033,703
2,1,5,0,1664
2,2,2133,0,946
2,2,1772,0,1011
2,2,2079,0,1252
2,3,2272,1815,1707
2,3,1634,1779,1363
2,3,1594,1362,1133
2,1,4,0,1676
2,1,4,0,1212
2,4,4071,3916,654
2,1,3,0,785
2,1,4,0,904
2,1,3,0,1048
2,4,3523,3259,621
2,1,6,0,1667
2,2,1789,0,1214
2,2,1944,0,961
2,1,3,0,1024
2,1,4,0,1288
2,1,3,0,789
2,1,3,0,798
2,1,3,0,795
2,1,3,0,874
2,3,2015,1692,2001
2,3,1946,1749,1692
2,4,3161,3924,892
2,4,3898,3522,673
2,2,1674,0,847
2,2,1820,0,859
2,2,2328,0,1387
2,3,2086,1962,1438
2,1,3,0,886
2,1,5,0,1471
2,3,1635,2195,1322
2,1,5,0,1999
2,1,6,0,1958
2,3,2245,2617,2154
2,1,4,0,1597
2,1,3,0,1230
2,4,3949,3137,597
2,4,3358,4093,690
2,2,2114,0,921
2,2,1511,0,792
2,1,2,0,785
2,1,3,0,1081
2,1,2,0,661
2,1,3,0,791
2,1,2,0,635
2,1,3,0,739
2,3,1737,1668,1532
2,3,1564,1341,1403
2,4,3535,3518,582
2,4,2841,2979,582
2,2,1751,0,1148
2,2,1778,0,1062
2,1,5,0,1517
2,2,2613,0,1052
2,1,5,0,1403
2,1,4,0,1235
2,3,3260,1981,2587
2,1,3,0,1484
2,1,3,0,1326
2,3,2301,2018,1456
2,1,3,0,1034
2,3,1672,1607,1713
2,4,3194,2779,558
2,4,3292,3429,760
2,2,1609,0,816
2,2,1955,0,801
2,1,3,0,1079
2,1,3,0,1061
2,1,2,0,733
2,1,3,0,1182
2,1,3,0,909
2,1,2,0,696
2,3,1873,1604,1190
2,3,1590,1825,1447
2,4,4217,3660,719
2,4,3826,3683,873
2,1,4,0,1029
2,2,2171,0,883
2,1,4,0,1020
2,1,10,0,2167
2,2,3645,0,1062
2,1,3,0,849
2,2,1789,0,1073
2,1,3,0,843
2,1,4,0,898
2,3,2369,1438,1160
2,3,1797,1751,1332
2,3,2631,1933,1991
2,4,3527,2753,545
2,4,3198,2923,606
2,2,1844,0,806
2,2,1639,0,770
2,1,2,0,630
2,1,3,0,854
2,1,2,0,967
2,1,2,0,647
2,1,2,0,705
2,1,2,0,633
2,3,2013,1616,1427
2,3,1838,2889,1851
2,4,4130,3672,761
2,4,3603,2944,564
2,2,2053,0,1043
2,1,2,0,729
2,1,4,0,1067
2,2,1846,0,1265
2,1,2,0,792
2,2,3021,0,1064
2,1,3,0,1261
2,1,2,0,700
2,3,1773,1716,1160
2,1,3,0,837
2,3,1657,1351,1148
2,3,1565,1329,1191
2,4,3329,2647,593
2,4,9230,6539,881
2,2,2144,0,1283
2,1,4,0,1199
2,2,1971,0,1611
2,1,5,0,1484
2,1,4,0,1845
2,1,4,0,1058
2,1,3,0,1063
2,1,3,0,831
2,3,1712,1638,1158
2,3,2020,1818,1249
2,1,4,0,1427
2,1,5,0,1220
2,4,4303,4274,838
2,1,3,0,1469
2,1,5,0,27322
2,4,4676,28915,763
2,1,2,0,782
2,2,2356,0,804
2,1,2,0,884
2,2,1858,0,1763
2,2,1896,0,977
2,3,1841,1575,1154
2,3,1947,1785,1288
2,3,1754,1513,1202
2,4,3527,3976,649
2,1,3,0,1026
2,1,4,0,2182
2,4,5308,5037,798
2,1,4,0,1416
2,2,1972,0,1175
2,1,2,0,1315
2,2,1714,0,1533
2,1,4,0,1334
2,1,2,0,759
2,3,2157,1708,1570
2,3,1627,1543,1426
2,1,4,0,1162
2,1,4,0,1180
2,1,3,0,1548
2,4,4296,3977,777
2,1,4,0,932
2,1,3,0,984
2,1,3,0,1015
2,4,4548,3514,643
2,2,1593,0,880
2,2,1674,0,950
2,2,2177,0,1040
2,3,2531,1636,1366
2,3,2053,1624,1294
2,3,1893,1696,1088
2,4,3195,2948,715
2,4,3513,2665,535
2,2,1797,0,851
2,1,3,0,1226
2,2,1579,0,1179
2,1,3,0,883
2,1,2,0,730
2,1,2,0,666
2,1,2,0,653
2,1,3,0,961
2,3,1815,1530,1306
2,3,1798,2175,1888
2,1,4,0,1547
2,1,4,0,1456
2,4,4729,3902,765
2,1,3,0,1477
2,1,4,0,1060
2,1,5,0,1201
2,4,3685,3780,894
2,1,6,0,1886
2,2,1741,0,1176
2,2,1930,0,1012
2,2,1569,0,743
2,3,1856,1712,1139
2,3,1659,1453,1294
2,3,1724,1353,1154
2,4,3809,3225,610
2,4,3076,2456,549
2,2,1584,0,948
2,2,1612,0,961
2,1,2,0,666
2,1,3,0,804
2,1,2,0,705
2,1,2,0,650
2,1,2,0,612
2,1,2,0,647
2,3,1936,1796,1285
2,3,2056,1734,1521
2,1,4,0,1432
2,1,2,0,1169
2,4,3771,3613,719
2,1,2,0,831
2,1,5,0,2173
2,4,4352,5513,877
2,1,5,0,1316
2,1,3,0,1372
2,2,2185,0,1325
2,2,1856,0,1173
2,2,1719,0,1411
2,3,1874,1504,1287
2,3,1564,1423,1085
2,3,2089,1896,1903
2,4,3143,3227,642
2,1,5,0,1086
2,1,4,0,1259
2,1,5,0,1216
2,4,3795,3963,632
2,1,3,0,1065
2,2,2341,0,2353
2,1,4,0,1865
2,2,1742,0,1376
2,1,2,0,772
2,1,2,0,728
2,3,1820,2133,2112
2,1,3,0,1455
2,3,1593,1453,1827
2,1,39,0,2105
2,1,5,0,2800
2,4,7292,4328,686
2,1,4,0,1260
2,1,5,0,1506
2,4,4094,3433,582
2,2,1623,0,915
2,2,1707,0,906
2,2,1748,0,994
2,3,1640,1326,1130
2,3,1728,1837,1167
2,3,2696,2264,1460
2,4,4244,3712,674
2,1,3,0,743
2,1,3,0,913
2,1,3,0,1428
2,4,3391,3700,638
2,2,1804,0,794
2,1,3,0,1234
2,2,1674,0,1256
2,1,3,0,1063
2,1,2,0,747
2,3,1931,1643,1412
2,3,1791,1657,1178
2,1,4,0,1851
2,1,8,0,2372
2,1,3,0,1551
2,4,6597,5574,626
2,1,4,0,1064
2,1,4,0,1017
2,4,3853,3583,587
2,1,3,0,840
2,2,1725,0,920
2,2,1887,0,1075
2,2,2035,0,1124
2,3,1797,1395,1183
2,3,1765,1529,1330
2,3,1645,1399,1130
2,4,4263,3434,638
2,4,3073,2459,549
2,2,1827,0,1241
2,1,3,0,1816
2,2,2143,0,2103
2,1,3,0,961
2,1,3,0,724
2,1,3,0,834
2,1,3,0,734
2,1,17,0,1158
2,3,1721,1855,1979
2,3,1755,2003,1975
2,1,2,0,705
2,1,3,0,1044
2,1,4,0,1079
2,4,4563,4655,627
2,1,3,0,1386
2,1,5,0,1468
2,4,5121,4616,771
2,1,3,0,971
2,2,1883,0,871
2,2,1760,0,824
2,2,1789,0,1010
2,3,2262,2118,1288
2,3,1633,1375,1139
2,3,1629,1926,1399
2,4,3195,2469,654
2,4,2840,2359,542
2,2,1470,0,797
2,2,1826,0,1616
2,1,2,0,735
2,1,3,0,749
2,1,2,0,677
2,1,3,0,990
2,1,30,0,910
2,1,2,0,655
2,3,1909,1711,1405
2,3,1683,1614,1319
2,1,3,0,1172
2,1,3,0,1059
2,4,3299,3091,588
2,1,3,0,770
2,1,3,0,1489
2,4,3912,3420,575
2,1,2,0,970
2,1,2,0,707
2,2,1686,0,957
2,2,1581,0,855
2,2,1430,0,917
2,3,1533,1594,1222
2,3,2247,1734,1344
2,3,2052,1850,1541
2,4,3436,3067,605
2,1,3,0,1040
2,1,2,0,811
2,1,3,0,1551
2,4,3238,3405,610
2,1,3,0,1191
2,2,1409,0,1269
2,1,4,0,1238
2,2,1497,0,1324
2,1,3,0,752
2,1,4,0,1275
2,3,2068,1736,2116
2,1,4,0,2486
2,3,1782,1739,1868
2,1,6,0,1472
2,4,3960,2981,716
2,1,3,0,908
2,1,2,0,809
2,4,3051,3168,651
2,1,2,0,818
2,2,1782,0,959
2,2,1675,0,1058
2,2,1629,0,886
2,3,1507,1891,1368
2,3,1524,1196,1212
2,3,1438,1198,1163
2,4,2789,2503,565
2,1,14,0,978
2,4,3208,3174,545
2,1,2,0,824
2,2,1598,0,1111
2,1,2,0,1231
2,2,1722,0,1142
2,1,5,0,1037
2,1,3,0,875
2,1,3,0,840
2,3,1876,1594,1584
2,1,3,0,1404
2,3,1774,1447,1965
2,1,3,0,888
2,1,2,0,730
