getter,peers,micros,payload,rcv_flag,span
1,32,1000000,32,0,44
1,32,1000000,32,0,30
1,32,1000000,32,0,74
1,32,1000000,32,0,42
1,32,1000000,32,0,36
1,32,1000000,32,0,253
1,32,1000000,32,0,56
1,32,1000000,32,0,40
1,32,1000000,32,0,24
1,32,100000,32,0,32
1,32,100000,32,0,170
1,32,100000,32,0,45
1,32,100000,32,0,47
1,32,100000,32,0,48
1,32,100000,32,0,34
1,32,100000,32,0,58
1,32,100000,32,0,39
1,32,100000,32,0,45
1,32,100000,32,0,26
1,32,100000,32,0,51
1,32,100000,32,0,47
1,32,100000,32,0,42
1,32,100000,32,0,52
1,32,100000,32,0,15
1,32,100000,32,0,67
1,32,100000,32,0,90
1,32,100000,32,0,107
1,32,100000,32,0,29
1,32,100000,32,0,40
1,32,100000,32,0,43
1,32,100000,32,0,62
1,32,100000,32,0,61
1,32,100000,32,0,54
1,32,100000,32,0,30
1,32,100000,32,0,33
1,32,100000,32,0,84
1,32,100000,32,0,47
1,32,100000,32,0,300
1,32,100000,32,0,219
1,32,100000,32,0,24
1,32,100000,32,0,367
1,32,100000,32,0,245
1,32,100000,32,0,45
1,32,100000,32,0,166
1,32,100000,32,0,73
1,32,100000,32,0,80
1,32,100000,32,0,32
1,32,100000,32,0,69
1,32,100000,32,0,56
1,32,100000,32,0,29
1,32,100000,32,0,35
1,32,100000,32,0,44
1,32,100000,32,0,42
1,32,100000,32,0,49
1,32,100000,32,0,39
1,32,100000,32,0,40
1,32,100000,32,0,38
1,32,100000,32,0,25
1,32,100000,32,0,28
1,32,100000,32,0,39
1,32,100000,32,0,29
1,32,100000,32,0,32
1,32,100000,32,0,95
1,32,100000,32,0,109
1,32,100000,32,0,40
1,32,100000,32,0,110
1,32,100000,32,0,47
1,32,100000,32,0,27
1,32,100000,32,0,47
1,32,100000,32,0,43
1,32,100000,32,0,220
1,32,100000,32,0,63
1,32,100000,32,0,52
1,32,100000,32,0,49
1,32,100000,32,0,36
1,32,100000,32,0,42
1,32,100000,32,0,38
1,32,100000,32,0,36
1,32,100000,32,0,52
1,32,100000,32,0,255
1,32,100000,32,0,32
1,32,100000,32,0,40
1,32,100000,32,0,26
1,32,100000,32,0,40
1,32,100000,32,0,85
1,32,100000,32,0,32
1,32,100000,32,0,33
1,32,100000,32,0,51
1,32,100000,32,0,47
1,32,100000,32,0,50
1,32,100000,32,0,205
1,32,100000,32,0,60
1,32,100000,32,0,42
1,32,100000,32,0,27
1,32,100000,32,0,31
1,32,100000,32,0,29
1,32,100000,32,0,34
1,32,100000,32,0,44
1,32,100000,32,0,23
1,32,100000,32,0,27
1,32,100000,32,0,29
1,32,100000,32,0,51
1,32,10000,32,0,60
1,32,10000,32,0,46
1,32,10000,32,0,32
1,32,10000,32,0,72
1,32,10000,32,0,37
1,32,10000,32,0,29
1,32,10000,32,0,81
1,32,10000,32,0,43
1,32,10000,32,0,33
1,32,10000,32,0,24
1,32,10000,32,0,50
1,32,10000,32,0,76
1,32,10000,32,0,176
1,32,10000,32,0,185
1,32,10000,32,0,45
1,32,10000,32,0,135
1,32,10000,32,0,173
1,32,10000,32,0,39
1,32,10000,32,0,213
1,32,10000,32,0,195
1,32,10000,32,0,90
1,32,10000,32,0,24
1,32,10000,32,0,100
1,32,10000,32,0,43
1,32,10000,32,0,60
1,32,10000,32,0,47
1,32,10000,32,0,69
1,32,10000,32,0,44
1,32,10000,32,0,48
1,32,10000,32,0,39
1,32,10000,32,0,29
1,32,10000,32,0,39
1,32,10000,32,0,41
1,32,10000,32,0,53
1,32,10000,32,0,30
1,32,10000,32,0,73
1,32,10000,32,0,46
1,32,10000,32,0,165
1,32,10000,32,0,26
1,32,10000,32,0,109
1,32,10000,32,0,26
1,32,10000,32,0,47
1,32,10000,32,0,26
1,32,10000,32,0,30
1,32,10000,32,0,41
1,32,10000,32,0,42
1,32,10000,32,0,255
1,32,10000,32,0,59
1,32,10000,32,0,36
1,32,10000,32,0,131
1,32,10000,32,0,26
1,32,10000,32,0,31
1,32,10000,32,0,244
1,32,10000,32,0,50
1,32,10000,32,0,57
1,32,10000,32,0,42
1,32,10000,32,0,30
1,32,10000,32,0,26
1,32,10000,32,0,27
1,32,10000,32,0,24
1,32,10000,32,0,423
1,32,10000,32,0,313
1,32,10000,32,0,168
1,32,10000,32,0,346
1,32,10000,32,0,38
1,32,10000,32,0,31
