getter,peers,micros,payload,rcv_flag,span
1,512,1000000,32,0,827
1,512,1000000,32,0,1782
1,512,1000000,32,0,513
1,512,1000000,32,0,7001
1,512,1000000,32,0,3115
1,512,1000000,32,0,3777
1,512,1000000,32,0,17004
1,512,1000000,32,0,7036
1,512,100000,32,0,7892
1,512,100000,32,0,8528
1,512,100000,32,0,12410
1,512,100000,32,0,594
1,512,100000,32,0,8252
1,512,100000,32,0,19663
1,512,100000,32,0,34951
1,512,100000,32,0,4986
1,512,100000,32,0,13412
1,512,100000,32,0,1469
1,512,100000,32,0,1273
1,512,100000,32,0,1708
1,512,100000,32,0,20473
1,512,100000,32,0,1522
1,512,100000,32,0,998
1,512,100000,32,0,41690
1,512,100000,32,0,7223
1,512,100000,32,0,1970
1,512,100000,32,0,1374
1,512,100000,32,0,9055
1,512,100000,32,0,2907
1,512,100000,32,0,865
1,512,100000,32,0,1401
1,512,100000,32,0,874
1,512,100000,32,0,3577
1,512,100000,32,0,6136
1,512,100000,32,0,1960
1,512,100000,32,0,1649
1,512,100000,32,0,3264
1,512,100000,32,0,6674
1,512,100000,32,0,35149
1,512,100000,32,0,1256
1,512,100000,32,0,1049
1,512,100000,32,0,494
1,512,100000,32,0,1797
1,512,100000,32,0,6632
1,512,100000,32,0,18317
1,512,100000,32,0,1548
1,512,100000,32,0,1494
1,512,10000,32,0,35554
1,512,10000,32,0,2259
1,512,10000,32,0,867
1,512,10000,32,0,898
1,512,10000,32,0,25254
1,512,10000,32,0,4556
1,512,10000,32,0,886
1,512,10000,32,0,1093
1,512,10000,32,0,10483
1,512,10000,32,0,1698
1,512,10000,32,0,6133
1,512,10000,32,0,2551
1,512,10000,32,0,13300
1,512,10000,32,0,532
1,512,10000,32,0,2243
1,512,10000,32,0,1239
1,512,10000,32,0,1910
1,512,10000,32,0,4769
1,512,10000,32,0,34281
1,512,10000,32,0,4167
1,512,10000,32,0,903
1,512,10000,32,0,30828
1,512,10000,32,0,4972
1,512,10000,32,0,589
1,512,10000,32,0,2063
1,512,10000,32,0,2409
1,512,10000,32,0,2430
1,512,10000,32,0,7017
1,512,10000,32,0,539
1,512,10000,32,0,1033
1,512,10000,32,0,982
1,512,10000,32,0,937
1,512,10000,32,0,1240
1,512,10000,32,0,1434
1,512,10000,32,0,818
