getter,peers,micros,payload,rcv_flag,span
1,16,1000000,32,0,31
1,16,1000000,32,0,30
1,16,1000000,32,0,20
1,16,1000000,32,0,29
1,16,1000000,32,0,23
1,16,1000000,32,0,18
1,16,1000000,32,0,20
1,16,1000000,32,0,16
1,16,1000000,32,0,15
1,16,100000,32,0,103
1,16,100000,32,0,47
1,16,100000,32,0,24
1,16,100000,32,0,32
1,16,100000,32,0,24
1,16,100000,32,0,22
1,16,100000,32,0,14
1,16,100000,32,0,13
1,16,100000,32,0,26
1,16,100000,32,0,29
1,16,100000,32,0,80
1,16,100000,32,0,25
1,16,100000,32,0,66
1,16,100000,32,0,38
1,16,100000,32,0,39
1,16,100000,32,0,56
1,16,100000,32,0,173
1,16,100000,32,0,16
1,16,100000,32,0,19
1,16,100000,32,0,34
1,16,100000,32,0,33
1,16,100000,32,0,23
1,16,100000,32,0,22
1,16,100000,32,0,29
1,16,100000,32,0,30
1,16,100000,32,0,15
1,16,100000,32,0,15
1,16,100000,32,0,20
1,16,100000,32,0,31
1,16,100000,32,0,17
1,16,100000,32,0,22
1,16,100000,32,0,13
1,16,100000,32,0,154
1,16,100000,32,0,13
1,16,100000,32,0,174
1,16,100000,32,0,65
1,16,100000,32,0,45
1,16,100000,32,0,23
1,16,100000,32,0,32
1,16,100000,32,0,20
1,16,100000,32,0,23
1,16,100000,32,0,69
1,16,100000,32,0,19
1,16,100000,32,0,19
1,16,100000,32,0,16
1,16,100000,32,0,13
1,16,100000,32,0,11
1,16,100000,32,0,10
1,16,100000,32,0,17
1,16,100000,32,0,28
1,16,100000,32,0,74
1,16,100000,32,0,28
1,16,100000,32,0,38
1,16,100000,32,0,15
1,16,100000,32,0,17
1,16,100000,32,0,22
1,16,100000,32,0,40
1,16,100000,32,0,37
1,16,100000,32,0,29
1,16,100000,32,0,14
1,16,100000,32,0,29
1,16,100000,32,0,20
1,16,100000,32,0,24
1,16,100000,32,0,34
1,16,100000,32,0,37
1,16,100000,32,0,33
1,16,100000,32,0,35
1,16,100000,32,0,133
1,16,100000,32,0,16
1,16,100000,32,0,19
1,16,100000,32,0,31
1,16,100000,32,0,36
1,16,100000,32,0,39
1,16,100000,32,0,49
1,16,100000,32,0,17
1,16,100000,32,0,27
1,16,100000,32,0,16
1,16,100000,32,0,46
1,16,100000,32,0,34
1,16,100000,32,0,37
1,16,100000,32,0,20
1,16,100000,32,0,26
1,16,100000,32,0,39
1,16,100000,32,0,17
1,16,100000,32,0,29
1,16,100000,32,0,31
1,16,100000,32,0,15
1,16,100000,32,0,21
1,16,100000,32,0,104
1,16,100000,32,0,34
1,16,100000,32,0,21
1,16,100000,32,0,19
1,16,100000,32,0,18
1,16,10000,32,0,30
1,16,10000,32,0,24
1,16,10000,32,0,30
1,16,10000,32,0,16
1,16,10000,32,0,87
1,16,10000,32,0,143
1,16,10000,32,0,15
1,16,10000,32,0,14
1,16,10000,32,0,11
1,16,10000,32,0,22
1,16,10000,32,0,17
1,16,10000,32,0,28
1,16,10000,32,0,11
1,16,10000,32,0,26
1,16,10000,32,0,16
1,16,10000,32,0,22
1,16,10000,32,0,45
1,16,10000,32,0,14
1,16,10000,32,0,20
1,16,10000,32,0,47
1,16,10000,32,0,22
1,16,10000,32,0,14
1,16,10000,32,0,5
1,16,10000,32,0,159
1,16,10000,32,0,16
1,16,10000,32,0,15
1,16,10000,32,0,9
1,16,10000,32,0,10
1,16,10000,32,0,9
1,16,10000,32,0,12
1,16,10000,32,0,26
1,16,10000,32,0,11
1,16,10000,32,0,13
1,16,10000,32,0,12
1,16,10000,32,0,14
1,16,10000,32,0,13
1,16,10000,32,0,16
1,16,10000,32,0,9
1,16,10000,32,0,8
1,16,10000,32,0,9
1,16,10000,32,0,13
1,16,10000,32,0,16
1,16,10000,32,0,73
1,16,10000,32,0,11
1,16,10000,32,0,135
1,16,10000,32,0,105
1,16,10000,32,0,23
1,16,10000,32,0,19
1,16,10000,32,0,13
1,16,10000,32,0,23
1,16,10000,32,0,13
1,16,10000,32,0,14
1,16,10000,32,0,9
1,16,10000,32,0,11
1,16,10000,32,0,17
1,16,10000,32,0,14
1,16,10000,32,0,12
1,16,10000,32,0,36
1,16,10000,32,0,16
1,16,10000,32,0,28
1,16,10000,32,0,12
1,16,10000,32,0,9
1,16,10000,32,0,25
1,16,10000,32,0,20
1,16,10000,32,0,22
1,16,10000,32,0,31
1,16,10000,32,0,34
1,16,10000,32,0,27
1,16,10000,32,0,41
1,16,10000,32,0,18
1,16,10000,32,0,16
1,16,10000,32,0,36
1,16,10000,32,0,19
1,16,10000,32,0,119
1,16,10000,32,0,12
1,16,10000,32,0,29
1,16,10000,32,0,24
1,16,10000,32,0,33
1,16,10000,32,0,33
1,16,10000,32,0,11
1,16,10000,32,0,14
1,16,10000,32,0,13
1,16,10000,32,0,24
1,16,10000,32,0,11
1,16,10000,32,0,20
1,16,10000,32,0,23
1,16,10000,32,0,11
1,16,10000,32,0,5
1,16,10000,32,0,12
1,16,10000,32,0,113
1,16,10000,32,0,30
1,16,10000,32,0,30
