getter,peers,micros,payload,rcv_flag,span
1,512,1000000,32,0,6494709
1,512,1000000,32,0,4203
1,512,100000,32,0,7814657
1,512,100000,32,0,143197
1,512,10000,32,0,7317567
1,512,1000,32,0,6687108
1,512,100,32,0,4281962
1,512,10,32,0,4941600
1,512,10,32,0,2778734
1,512,10,32,0,14962
1,512,1,32,0,6751426
1,512,1000000,32,0,237
1,512,1000000,32,0,325
1,512,1000000,32,0,170
1,512,1000000,32,0,221
1,512,1000000,32,0,253
1,512,1000000,32,0,274
1,512,1000000,32,0,174
1,512,1000000,32,0,231
1,512,100000,32,0,268
1,512,100000,32,0,316
1,512,100000,32,0,322
1,512,100000,32,0,377
1,512,100000,32,0,265
1,512,100000,32,0,321
1,512,100000,32,0,572
1,512,100000,32,0,276
1,512,100000,32,0,225
1,512,100000,32,0,163
1,512,100000,32,0,168
1,512,100000,32,0,157
1,512,100000,32,0,161
1,512,100000,32,0,268
1,512,100000,32,0,265
1,512,100000,32,0,256
1,512,100000,32,0,276
1,512,100000,32,0,338
1,512,100000,32,0,293
1,512,100000,32,0,197
1,512,100000,32,0,151
1,512,100000,32,0,163
1,512,100000,32,0,177
1,512,100000,32,0,374
1,512,100000,32,0,275
1,512,100000,32,0,259
1,512,100000,32,0,294
1,512,100000,32,0,254
1,512,10000,32,0,240
1,512,10000,32,0,265
1,512,10000,32,0,166
1,512,10000,32,0,432
1,512,10000,32,0,184
1,512,10000,32,0,170
1,512,10000,32,0,429
1,512,10000,32,0,155
1,512,10000,32,0,262
1,512,10000,32,0,229
1,512,10000,32,0,227
1,512,10000,32,0,413
1,512,10000,32,0,178
1,512,10000,32,0,261
1,512,10000,32,0,298
1,512,10000,32,0,240
1,512,10000,32,0,386
1,512,10000,32,0,164
1,512,10000,32,0,492
1,512,10000,32,0,220
1,512,10000,32,0,274
1,512,10000,32,0,310
1,512,10000,32,0,231
1,512,10000,32,0,258
1,512,10000,32,0,427
1,512,10000,32,0,233
1,512,10000,32,0,156
1,512,10000,32,0,176
1,512,10000,32,0,160
1,512,10000,32,0,174
1,512,10000,32,0,206
1,512,10000,32,0,170
1,512,10000,32,0,161
1,512,10000,32,0,283
1,512,10000,32,0,358
1,512,10000,32,0,148
1,512,10000,32,0,173
1,512,10000,32,0,180
1,512,10000,32,0,169
1,512,10000,32,0,167
1,512,10000,32,0,606
1,512,10000,32,0,255
1,512,10000,32,0,410
1,512,10000,32,0,328
1,512,1000,32,0,264
1,512,1000,32,0,177
1,512,1000,32,0,160
1,512,1000,32,0,138
1,512,1000,32,0,161
1,512,1000,32,0,176
1,512,1000,32,0,340
1,512,1000,32,0,178
1,512,1000,32,0,182
1,512,1000,32,0,148
1,512,1000,32,0,177
1,512,1000,32,0,157
1,512,1000,32,0,152
1,512,1000,32,0,173
1,512,1000,32,0,254
1,512,1000,32,0,363
1,512,1000,32,0,189
1,512,1000,32,0,321
1,512,1000,32,0,254
1,512,1000,32,0,256
1,512,1000,32,0,294
1,512,1000,32,0,248
1,512,1000,32,0,190
1,512,1000,32,0,202
1,512,1000,32,0,160
1,512,1000,32,0,166
1,512,1000,32,0,188
1,512,1000,32,0,149
1,512,1000,32,0,166
1,512,1000,32,0,163
1,512,1000,32,0,165
1,512,1000,32,0,221
1,512,1000,32,0,206
1,512,1000,32,0,247
1,512,1000,32,0,207
1,512,1000,32,0,175
1,512,1000,32,0,144
1,512,1000,32,0,193
1,512,1000,32,0,168
1,512,1000,32,0,171
1,512,100,32,0,168
1,512,100,32,0,162
1,512,100,32,0,184
1,512,100,32,0,181
1,512,100,32,0,157
1,512,100,32,0,218
1,512,100,32,0,214
1,512,100,32,0,230
1,512,100,32,0,243
1,512,100,32,0,154
1,512,100,32,0,155
1,512,100,32,0,170
1,512,100,32,0,157
1,512,100,32,0,159
1,512,100,32,0,145
1,512,100,32,0,178
1,512,100,32,0,333
1,512,100,32,0,216
1,512,100,32,0,261
1,512,100,32,0,237
1,512,100,32,0,232
1,512,100,32,0,161
1,512,100,32,0,151
1,512,100,32,0,196
1,512,100,32,0,147
1,512,100,32,0,180
1,512,100,32,0,181
1,512,100,32,0,348
1,512,100,32,0,362
1,512,100,32,0,172
1,512,100,32,0,329
1,512,100,32,0,138
1,512,100,32,0,400
1,512,100,32,0,333
1,512,100,32,0,248
1,512,100,32,0,358
1,512,100,32,0,681
1,512,100,32,0,258
1,512,100,32,0,158
1,512,100,32,0,123
1,512,100,32,0,145
1,512,100,32,0,154
1,512,100,32,0,164
1,512,100,32,0,273
1,512,100,32,0,375
1,512,100,32,0,153
1,512,100,32,0,177
1,512,10,32,0,262
1,512,10,32,0,205
1,512,10,32,0,186
1,512,10,32,0,164
1,512,10,32,0,264
1,512,10,32,0,179
1,512,10,32,0,186
1,512,10,32,0,162
1,512,10,32,0,377
1,512,10,32,0,267
1,512,10,32,0,276
1,512,10,32,0,361
1,512,10,32,0,168
1,512,10,32,0,160
1,512,10,32,0,163
1,512,10,32,0,159
1,512,10,32,0,172
1,512,10,32,0,203
1,512,10,32,0,222
1,512,10,32,0,247
1,512,10,32,0,181
1,512,10,32,0,186
1,512,10,32,0,167
1,512,10,32,0,174
1,512,10,32,0,177
1,512,10,32,0,257
1,512,10,32,0,258
1,512,10,32,0,165
1,512,10,32,0,183
1,512,10,32,0,203
1,512,1,32,0,250
1,512,1,32,0,290
1,512,1,32,0,206
1,512,1,32,0,214
1,512,1,32,0,139
1,512,1,32,0,174
1,512,1,32,0,151
1,512,1,32,0,291
1,512,1,32,0,217
1,512,1,32,0,416
1,512,1,32,0,267
1,512,1,32,0,539
1,512,1,32,0,190
1,512,1,32,0,191
1,512,1,32,0,175
1,512,1,32,0,162
1,512,1,32,0,183
1,512,1,32,0,349
1,512,1,32,0,433
1,512,1,32,0,223
1,512,1,32,0,221
1,512,1,32,0,248
1,512,1,32,0,537
1,512,1,32,0,249
1,512,1,32,0,147
1,512,1,32,0,273
1,512,1,32,0,161
1,512,1,32,0,168
1,512,1,32,0,152
1,512,1,32,0,165
1,512,1,32,0,185
1,512,0,32,0,293
1,512,0,32,0,246
1,512,0,32,0,264
1,512,0,32,0,225
1,512,0,32,0,178
