getter,peers,micros,payload,rcv_flag,span
1,64,1000000,32,0,22
1,64,1000000,32,0,15
1,64,1000000,32,0,17
1,64,1000000,32,0,14
1,64,1000000,32,0,20
1,64,1000000,32,0,21
1,64,1000000,32,0,14
1,64,1000000,32,0,20
1,64,1000000,32,0,15
1,64,100000,32,0,21
1,64,100000,32,0,21
1,64,100000,32,0,21
1,64,100000,32,0,55
1,64,100000,32,0,22
1,64,100000,32,0,17
1,64,100000,32,0,23
1,64,100000,32,0,26
1,64,100000,32,0,23
1,64,100000,32,0,22
1,64,100000,32,0,22
1,64,100000,32,0,28
1,64,100000,32,0,16
1,64,100000,32,0,17
1,64,100000,32,0,26
1,64,100000,32,0,15
1,64,100000,32,0,16
1,64,100000,32,0,24
1,64,100000,32,0,17
1,64,100000,32,0,23
1,64,100000,32,0,20
1,64,100000,32,0,20
1,64,100000,32,0,20
1,64,100000,32,0,20
1,64,100000,32,0,18
1,64,100000,32,0,13
1,64,100000,32,0,21
1,64,100000,32,0,32
1,64,100000,32,0,32
1,64,100000,32,0,24
1,64,100000,32,0,22
1,64,100000,32,0,19
1,64,100000,32,0,28
1,64,100000,32,0,23
1,64,100000,32,0,20
1,64,100000,32,0,17
1,64,100000,32,0,15
1,64,100000,32,0,20
1,64,100000,32,0,15
1,64,100000,32,0,23
1,64,100000,32,0,21
1,64,100000,32,0,21
1,64,100000,32,0,20
1,64,100000,32,0,18
1,64,100000,32,0,18
1,64,100000,32,0,20
1,64,100000,32,0,20
1,64,100000,32,0,20
1,64,100000,32,0,21
1,64,100000,32,0,19
1,64,100000,32,0,19
1,64,100000,32,0,21
1,64,100000,32,0,17
1,64,100000,32,0,16
1,64,100000,32,0,20
1,64,100000,32,0,31
1,64,100000,32,0,19
1,64,100000,32,0,23
1,64,100000,32,0,25
1,64,100000,32,0,20
1,64,100000,32,0,23
1,64,100000,32,0,15
1,64,100000,32,0,36
1,64,100000,32,0,27
1,64,100000,32,0,13
1,64,100000,32,0,23
1,64,100000,32,0,20
1,64,100000,32,0,13
1,64,100000,32,0,17
1,64,100000,32,0,21
1,64,100000,32,0,15
1,64,100000,32,0,16
1,64,100000,32,0,15
1,64,100000,32,0,19
1,64,100000,32,0,21
1,64,100000,32,0,32
1,64,100000,32,0,21
1,64,100000,32,0,22
1,64,100000,32,0,23
1,64,100000,32,0,18
1,64,100000,32,0,23
1,64,100000,32,0,16
1,64,100000,32,0,21
1,64,100000,32,0,21
1,64,100000,32,0,22
1,64,100000,32,0,21
1,64,100000,32,0,22
1,64,100000,32,0,27
1,64,100000,32,0,22
1,64,100000,32,0,17
1,64,100000,32,0,19
1,64,10000,32,0,8
1,64,10000,32,0,36
1,64,10000,32,0,22
1,64,10000,32,0,24
1,64,10000,32,0,17
1,64,10000,32,0,24
1,64,10000,32,0,26
1,64,10000,32,0,15
1,64,10000,32,0,14
1,64,10000,32,0,32
1,64,10000,32,0,20
1,64,10000,32,0,21
1,64,10000,32,0,15
1,64,10000,32,0,25
1,64,10000,32,0,30
1,64,10000,32,0,23
1,64,10000,32,0,71
1,64,10000,32,0,23
1,64,10000,32,0,30
1,64,10000,32,0,32
1,64,10000,32,0,16
1,64,10000,32,0,30
1,64,10000,32,0,31
1,64,10000,32,0,26
1,64,10000,32,0,14
1,64,10000,32,0,26
1,64,10000,32,0,25
1,64,10000,32,0,23
1,64,10000,32,0,27
1,64,10000,32,0,36
1,64,10000,32,0,15
1,64,10000,32,0,31
1,64,10000,32,0,23
1,64,10000,32,0,23
1,64,10000,32,0,20
1,64,10000,32,0,21
1,64,10000,32,0,24
1,64,10000,32,0,27
1,64,10000,32,0,35
1,64,10000,32,0,38
1,64,10000,32,0,38
1,64,10000,32,0,26
1,64,10000,32,0,33
1,64,10000,32,0,41
1,64,10000,32,0,20
1,64,10000,32,0,25
1,64,10000,32,0,20
1,64,10000,32,0,28
1,64,10000,32,0,22
