getter,peers,micros,payload,rcv_flag,span
1,1024,1000000,32,0,909
1,1024,1000000,32,0,621
1,1024,1000000,32,0,387
1,1024,1000000,32,0,764
1,1024,1000000,32,0,668
1,1024,1000000,32,0,751
1,1024,100000,32,0,317
1,1024,100000,32,0,363
1,1024,100000,32,0,354
1,1024,100000,32,0,341
1,1024,100000,32,0,539
1,1024,100000,32,0,556
1,1024,100000,32,0,312
1,1024,100000,32,0,497
1,1024,100000,32,0,525
1,1024,100000,32,0,680
1,1024,100000,32,0,317
1,1024,100000,32,0,596
1,1024,100000,32,0,564
1,1024,10000,32,0,360
1,1024,10000,32,0,506
1,1024,10000,32,0,689
1,1024,10000,32,0,478
1,1024,10000,32,0,372
1,1024,10000,32,0,458
1,1024,10000,32,0,386
1,1024,10000,32,0,299
1,1024,10000,32,0,448
1,1024,10000,32,0,555
1,1024,10000,32,0,513
1,1024,10000,32,0,519
1,1024,10000,32,0,521
1,1024,10000,32,0,583
1,1024,10000,32,0,560
1,1024,10000,32,0,562
1,1024,1000,32,0,309
1,1024,1000,32,0,612
1,1024,1000,32,0,339
1,1024,1000,32,0,397
1,1024,1000,32,0,321
1,1024,1000,32,0,395
1,1024,1000,32,0,370
1,1024,1000,32,0,338
1,1024,1000,32,0,327
1,1024,1000,32,0,286
1,1024,100,32,0,391
1,1024,100,32,0,626
1,1024,100,32,0,753
1,1024,100,32,0,261
1,1024,100,32,0,447
1,1024,100,32,0,535
1,1024,100,32,0,514
1,1024,100,32,0,567
1,1024,100,32,0,570
1,1024,100,32,0,340
1,1024,100,32,0,560
1,1024,10,32,0,538
1,1024,10,32,0,321
1,1024,10,32,0,354
1,1024,10,32,0,397
1,1024,10,32,0,472
1,1024,10,32,0,507
1,1024,10,32,0,288
1,1024,10,32,0,404
1,1024,10,32,0,387
1,1024,10,32,0,365
1,1024,10,32,0,433
1,1024,10,32,0,430
1,1024,10,32,0,345
1,1024,10,32,0,377
1,1024,10,32,0,324
1,1024,1,32,0,396
1,1024,1,32,0,630
1,1024,1,32,0,542
1,1024,1,32,0,570
1,1024,1,32,0,642
1,1024,1,32,0,331
1,1024,1,32,0,325
1,1024,1,32,0,306
1,1024,1,32,0,526
1,1024,1,32,0,649
1,1024,1,32,0,596
1,1024,0,32,0,336
1,1024,0,32,0,401
1,1024,0,32,0,338
1,1024,0,32,0,428
1,1024,0,32,0,487
1,1024,0,32,0,554
1,1024,0,32,0,543
1,1024,0,32,0,712
1,1024,0,32,0,366
1,1024,0,32,0,300
1,1024,0,32,0,304
1,1024,0,32,0,421
