getter,peers,micros,payload,rcv_flag,span
1,512,1000000,32,0,6170
1,512,1000000,32,0,8121
1,512,1000000,32,0,8227
1,512,1000000,32,0,2469
1,512,1000000,32,0,3285
1,512,1000000,32,0,7177
1,512,1000000,32,0,1840
1,512,1000000,32,0,4780
1,512,100000,32,0,18727
1,512,100000,32,0,9201
1,512,100000,32,0,1113
1,512,100000,32,0,1080
1,512,100000,32,0,20995
1,512,100000,32,0,27470
1,512,100000,32,0,1753
1,512,100000,32,0,251
1,512,100000,32,0,302
1,512,100000,32,0,212
1,512,100000,32,0,1445
1,512,100000,32,0,4733
1,512,100000,32,0,2453486
1,512,100000,32,0,7271
1,512,100000,32,0,2618
1,512,100000,32,0,1373
1,512,100000,32,0,5126
1,512,100000,32,0,1275
1,512,100000,32,0,820
1,512,100000,32,0,1753
1,512,100000,32,0,15472
1,512,100000,32,0,33115
1,512,100000,32,0,273
1,512,100000,32,0,4465
1,512,100000,32,0,2382
1,512,100000,32,0,1994
1,512,100000,32,0,8373
1,512,100000,32,0,1648
1,512,10000,32,0,1020
1,512,10000,32,0,938
1,512,10000,32,0,1172
1,512,10000,32,0,1816
1,512,10000,32,0,3858
1,512,10000,32,0,1591
1,512,10000,32,0,7592
1,512,10000,32,0,1702
1,512,10000,32,0,272
1,512,10000,32,0,1859
1,512,10000,32,0,9845
1,512,10000,32,0,2459206
1,512,10000,32,0,19126
1,512,10000,32,0,1354
1,512,10000,32,0,899
1,512,10000,32,0,1153
1,512,10000,32,0,1619
1,512,10000,32,0,4008
1,512,10000,32,0,2091
1,512,10000,32,0,1944
1,512,10000,32,0,6330
1,512,10000,32,0,4539
1,512,10000,32,0,3172
1,512,10000,32,0,2522
1,512,10000,32,0,6777
1,512,10000,32,0,2793
1,512,10000,32,0,6859
1,512,10000,32,0,12882
1,512,10000,32,0,2916
1,512,10000,32,0,5175
1,512,1000,32,0,8494
1,512,1000,32,0,299
1,512,1000,32,0,376
1,512,1000,32,0,9101
1,512,1000,32,0,895
1,512,1000,32,0,3896
1,512,1000,32,0,2824
1,512,1000,32,0,1707
1,512,1000,32,0,27492
1,512,1000,32,0,5845
1,512,1000,32,0,1241
1,512,1000,32,0,1025
1,512,1000,32,0,7195
1,512,1000,32,0,552
1,512,1000,32,0,282
1,512,1000,32,0,6805
1,512,1000,32,0,2494487
1,512,1000,32,0,26147
1,512,1000,32,0,6470
1,512,1000,32,0,6746
1,512,1000,32,0,288
1,512,1000,32,0,1832
1,512,1000,32,0,1081
1,512,1000,32,0,2077
1,512,1000,32,0,1669
1,512,1000,32,0,2589
1,512,1000,32,0,2380
1,512,1000,32,0,1797
1,512,1000,32,0,399
1,512,1000,32,0,33726
1,512,1000,32,0,295
1,512,1000,32,0,4339
1,512,1000,32,0,15892
1,512,1000,32,0,3873
1,512,1000,32,0,2332
1,512,1000,32,0,7876
1,512,1000,32,0,261
1,512,100,32,0,8492
1,512,100,32,0,15789
1,512,100,32,0,9023
1,512,100,32,0,592
1,512,100,32,0,2042
1,512,100,32,0,1137
1,512,100,32,0,5822
1,512,100,32,0,994
1,512,100,32,0,2498121
1,512,100,32,0,1256
1,512,100,32,0,437
1,512,100,32,0,48836
1,512,100,32,0,1755
1,512,100,32,0,4004
1,512,100,32,0,382
1,512,100,32,0,366
1,512,100,32,0,1270
1,512,100,32,0,435
1,512,100,32,0,1417
1,512,100,32,0,985
1,512,100,32,0,996
1,512,100,32,0,15236
1,512,100,32,0,1452
1,512,100,32,0,8369
1,512,100,32,0,17891
1,512,100,32,0,4997
1,512,100,32,0,4540
1,512,100,32,0,25640
1,512,100,32,0,3838
1,512,100,32,0,220
1,512,100,32,0,245
1,512,100,32,0,1291
1,512,100,32,0,291
1,512,100,32,0,4323
1,512,100,32,0,693
1,512,100,32,0,218
1,512,100,32,0,4636
1,512,100,32,0,4764
1,512,100,32,0,1413
1,512,100,32,0,1564
1,512,100,32,0,1904
1,512,100,32,0,1930
1,512,100,32,0,8230
1,512,100,32,0,1188
1,512,100,32,0,1365
1,512,100,32,0,4446
1,512,100,32,0,4152
1,512,10,32,0,441
1,512,10,32,0,1866
1,512,10,32,0,595
1,512,10,32,0,26958
1,512,10,32,0,286
1,512,10,32,0,3028
1,512,10,32,0,3044
1,512,10,32,0,2471063
1,512,10,32,0,4105
1,512,10,32,0,395
1,512,10,32,0,3807
1,512,10,32,0,1017
1,512,10,32,0,1563
1,512,10,32,0,3570
1,512,10,32,0,35913
1,512,10,32,0,2093
1,512,10,32,0,17520
1,512,10,32,0,4335
1,512,10,32,0,3302
1,512,10,32,0,16402
1,512,10,32,0,2031
1,512,10,32,0,3085
1,512,10,32,0,5687
1,512,10,32,0,232
1,512,10,32,0,2987
1,512,10,32,0,10161
1,512,10,32,0,15873
1,512,10,32,0,3991
1,512,10,32,0,6383
1,512,10,32,0,19010
1,512,10,32,0,45548
1,512,10,32,0,261
1,512,10,32,0,8626
1,512,1,32,0,4274
1,512,1,32,0,2089
1,512,1,32,0,985
1,512,1,32,0,2596
1,512,1,32,0,8980
1,512,1,32,0,3200
1,512,1,32,0,4412
1,512,1,32,0,7820
1,512,1,32,0,16848
1,512,1,32,0,214
1,512,1,32,0,2476925
1,512,1,32,0,3407
1,512,1,32,0,2303
1,512,1,32,0,3788
1,512,1,32,0,5016
1,512,1,32,0,34571
1,512,1,32,0,20374
1,512,1,32,0,4068
1,512,1,32,0,2500375
1,512,1,32,0,1442
1,512,1,32,0,19101
1,512,1,32,0,6405
1,512,1,32,0,21002
1,512,1,32,0,1887
1,512,1,32,0,8211
1,512,1,32,0,6561
1,512,1,32,0,279
1,512,1,32,0,5082
1,512,1,32,0,279
1,512,0,32,0,6872
1,512,0,32,0,8079
1,512,0,32,0,1692
1,512,0,32,0,11716
1,512,0,32,0,1092
1,512,0,32,0,4436
1,512,0,32,0,7236
1,512,0,32,0,4166
1,512,0,32,0,2499601
1,512,0,32,0,4117
1,512,0,32,0,17171
1,512,0,32,0,2812
1,512,0,32,0,743
1,512,0,32,0,2364
1,512,0,32,0,47600
1,512,0,32,0,17917
1,512,0,32,0,1131
1,512,0,32,0,2501365
1,512,0,32,0,3756
1,512,0,32,0,6806
1,512,0,32,0,4407
1,512,0,32,0,7094
1,512,0,32,0,13268
1,512,0,32,0,3401
1,512,0,32,0,3123
1,512,0,32,0,7143
1,512,0,32,0,1123
1,512,0,32,0,19999
1,512,0,32,0,2043
1,512,0,32,0,13004
