getter,peers,micros,payload,rcv_flag,span
1,8,1000000,32,0,9
1,8,1000000,32,0,3
1,8,1000000,32,0,2
1,8,1000000,32,0,17
1,8,1000000,32,0,4
1,8,1000000,32,0,5
1,8,1000000,32,0,4
1,8,1000000,32,0,4
1,8,1000000,32,0,24
1,8,100000,32,0,14
1,8,100000,32,0,16
1,8,100000,32,0,2
1,8,100000,32,0,12
1,8,100000,32,0,3
1,8,100000,32,0,3
1,8,100000,32,0,3
1,8,100000,32,0,5
1,8,100000,32,0,10
1,8,100000,32,0,3
1,8,100000,32,0,13
1,8,100000,32,0,4
1,8,100000,32,0,11
1,8,100000,32,0,13
1,8,100000,32,0,9
1,8,100000,32,0,8
1,8,100000,32,0,4
1,8,100000,32,0,13
1,8,100000,32,0,11
1,8,100000,32,0,10
1,8,100000,32,0,3
1,8,100000,32,0,11
1,8,100000,32,0,5
1,8,100000,32,0,3
1,8,100000,32,0,3
1,8,100000,32,0,11
1,8,100000,32,0,23
1,8,100000,32,0,11
1,8,100000,32,0,4
1,8,100000,32,0,3
1,8,100000,32,0,44
1,8,100000,32,0,6
1,8,100000,32,0,3
1,8,100000,32,0,54
1,8,100000,32,0,21
1,8,100000,32,0,9
1,8,100000,32,0,6
1,8,100000,32,0,4
1,8,100000,32,0,4
1,8,100000,32,0,9
1,8,100000,32,0,15
1,8,100000,32,0,37
1,8,100000,32,0,5
1,8,100000,32,0,8
1,8,100000,32,0,18
1,8,100000,32,0,4
1,8,100000,32,0,41
1,8,100000,32,0,17
1,8,100000,32,0,4
1,8,100000,32,0,52
1,8,100000,32,0,3
1,8,100000,32,0,4
1,8,100000,32,0,11
1,8,100000,32,0,10
1,8,100000,32,0,11
1,8,100000,32,0,4
1,8,100000,32,0,14
1,8,100000,32,0,14
1,8,100000,32,0,12
1,8,100000,32,0,12
1,8,100000,32,0,12
1,8,100000,32,0,12
1,8,100000,32,0,8
1,8,100000,32,0,4
1,8,100000,32,0,4
1,8,100000,32,0,13
1,8,100000,32,0,7
1,8,100000,32,0,4
1,8,100000,32,0,11
1,8,100000,32,0,4
1,8,100000,32,0,17
1,8,100000,32,0,5
1,8,100000,32,0,4
1,8,100000,32,0,17
1,8,100000,32,0,7
1,8,100000,32,0,7
1,8,100000,32,0,4
1,8,100000,32,0,21
1,8,100000,32,0,3
1,8,100000,32,0,4
1,8,100000,32,0,19
1,8,100000,32,0,12
1,8,100000,32,0,5
1,8,100000,32,0,4
1,8,100000,32,0,18
1,8,100000,32,0,13
1,8,100000,32,0,35
1,8,100000,32,0,3
1,8,100000,32,0,5
1,8,100000,32,0,3
1,8,100000,32,0,4
1,8,100000,32,0,20
1,8,100000,32,0,7
1,8,100000,32,0,7
1,8,10000,32,0,6
1,8,10000,32,0,3
1,8,10000,32,0,9
1,8,10000,32,0,3
1,8,10000,32,0,2
1,8,10000,32,0,2
1,8,10000,32,0,19
1,8,10000,32,0,10
1,8,10000,32,0,25
1,8,10000,32,0,3
1,8,10000,32,0,3
1,8,10000,32,0,10
1,8,10000,32,0,8
1,8,10000,32,0,9
1,8,10000,32,0,3
1,8,10000,32,0,3
1,8,10000,32,0,45
1,8,10000,32,0,8
1,8,10000,32,0,14
1,8,10000,32,0,2
1,8,10000,32,0,2
1,8,10000,32,0,2
1,8,10000,32,0,28
1,8,10000,32,0,3
1,8,10000,32,0,3
1,8,10000,32,0,6
1,8,10000,32,0,2
1,8,10000,32,0,3
1,8,10000,32,0,2
1,8,10000,32,0,9
1,8,10000,32,0,3
1,8,10000,32,0,2
1,8,10000,32,0,3
1,8,10000,32,0,9
1,8,10000,32,0,45
1,8,10000,32,0,11
1,8,10000,32,0,2
1,8,10000,32,0,3
1,8,10000,32,0,3
1,8,10000,32,0,2
1,8,10000,32,0,3
1,8,10000,32,0,2
1,8,10000,32,0,3
1,8,10000,32,0,2
1,8,10000,32,0,2
1,8,10000,32,0,2
1,8,10000,32,0,2
1,8,10000,32,0,2
1,8,10000,32,0,49
1,8,10000,32,0,3
1,8,10000,32,0,3
1,8,10000,32,0,2
