getter,peers,micros,payload,rcv_flag,span
1,16,1000000,32,0,9
1,16,1000000,32,0,143
1,16,1000000,32,0,5
1,16,1000000,32,0,20
1,16,1000000,32,0,6
1,16,1000000,32,0,150
1,16,1000000,32,0,63
1,16,1000000,32,0,71
1,16,1000000,32,0,6
1,16,100000,32,0,9
1,16,100000,32,0,66
1,16,100000,32,0,4
1,16,100000,32,0,56
1,16,100000,32,0,20
1,16,100000,32,0,50
1,16,100000,32,0,9
1,16,100000,32,0,47
1,16,100000,32,0,13
1,16,100000,32,0,12
1,16,100000,32,0,6
1,16,100000,32,0,20
1,16,100000,32,0,11
1,16,100000,32,0,13
1,16,100000,32,0,13
1,16,100000,32,0,14
1,16,100000,32,0,14
1,16,100000,32,0,4
1,16,100000,32,0,6
1,16,100000,32,0,20
1,16,100000,32,0,12
1,16,100000,32,0,64
1,16,100000,32,0,5
1,16,100000,32,0,63
1,16,100000,32,0,7
1,16,100000,32,0,97
1,16,100000,32,0,50
1,16,100000,32,0,6
1,16,100000,32,0,7
1,16,100000,32,0,30
1,16,100000,32,0,34
1,16,100000,32,0,43
1,16,100000,32,0,6
1,16,100000,32,0,23
1,16,100000,32,0,12
1,16,100000,32,0,93
1,16,100000,32,0,53
1,16,100000,32,0,5
1,16,100000,32,0,5
1,16,100000,32,0,4
1,16,100000,32,0,70
1,16,100000,32,0,35
1,16,100000,32,0,11
1,16,100000,32,0,16
1,16,100000,32,0,11
1,16,100000,32,0,4
1,16,100000,32,0,33
1,16,100000,32,0,7
1,16,100000,32,0,56
1,16,100000,32,0,77
1,16,100000,32,0,8
1,16,100000,32,0,8
1,16,100000,32,0,4
1,16,100000,32,0,14
1,16,100000,32,0,7
1,16,100000,32,0,41
1,16,100000,32,0,14
1,16,100000,32,0,8
1,16,100000,32,0,5
1,16,100000,32,0,12
1,16,100000,32,0,21
1,16,100000,32,0,36
1,16,100000,32,0,115
1,16,100000,32,0,70
1,16,100000,32,0,43
1,16,100000,32,0,40
1,16,100000,32,0,5
1,16,100000,32,0,12
1,16,100000,32,0,12
1,16,100000,32,0,15
1,16,100000,32,0,13
1,16,100000,32,0,6
1,16,100000,32,0,6
1,16,100000,32,0,19
1,16,100000,32,0,12
1,16,100000,32,0,10
1,16,100000,32,0,23
1,16,100000,32,0,9
1,16,100000,32,0,69
1,16,100000,32,0,7
1,16,100000,32,0,55
1,16,100000,32,0,24
1,16,100000,32,0,57
1,16,100000,32,0,17
1,16,100000,32,0,32
1,16,100000,32,0,6
1,16,100000,32,0,19
1,16,100000,32,0,13
1,16,100000,32,0,88
1,16,100000,32,0,13
1,16,100000,32,0,11
1,16,100000,32,0,41
1,16,100000,32,0,104
1,16,100000,32,0,14
1,16,10000,32,0,12
1,16,10000,32,0,5
1,16,10000,32,0,6
1,16,10000,32,0,20
1,16,10000,32,0,6
1,16,10000,32,0,23
1,16,10000,32,0,14
1,16,10000,32,0,87
1,16,10000,32,0,10
1,16,10000,32,0,49
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,5
1,16,10000,32,0,8
1,16,10000,32,0,13
1,16,10000,32,0,9
1,16,10000,32,0,9
1,16,10000,32,0,11
1,16,10000,32,0,5
1,16,10000,32,0,61
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,63
1,16,10000,32,0,35
1,16,10000,32,0,7
1,16,10000,32,0,6
1,16,10000,32,0,10
1,16,10000,32,0,10
1,16,10000,32,0,21
1,16,10000,32,0,24
1,16,10000,32,0,68
1,16,10000,32,0,6
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,19
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,39
1,16,10000,32,0,16
1,16,10000,32,0,4
1,16,10000,32,0,8
1,16,10000,32,0,5
1,16,10000,32,0,14
1,16,10000,32,0,6
1,16,10000,32,0,9
1,16,10000,32,0,4
1,16,10000,32,0,17
1,16,10000,32,0,55
1,16,10000,32,0,9
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,6
1,16,10000,32,0,5
1,16,10000,32,0,9
1,16,10000,32,0,16
1,16,10000,32,0,7
1,16,10000,32,0,17
1,16,10000,32,0,15
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,45
1,16,10000,32,0,5
1,16,10000,32,0,15
1,16,10000,32,0,9
1,16,10000,32,0,10
1,16,10000,32,0,137
1,16,10000,32,0,6
1,16,10000,32,0,16
1,16,10000,32,0,9
1,16,10000,32,0,8
1,16,10000,32,0,21
1,16,10000,32,0,6
1,16,10000,32,0,9
1,16,10000,32,0,9
1,16,10000,32,0,6
1,16,10000,32,0,11
1,16,10000,32,0,9
1,16,10000,32,0,5
1,16,10000,32,0,14
1,16,10000,32,0,67
1,16,10000,32,0,32
1,16,10000,32,0,18
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,12
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,53
1,16,10000,32,0,41
1,16,10000,32,0,17
1,16,10000,32,0,4
1,16,10000,32,0,30
1,16,10000,32,0,13
1,16,10000,32,0,22
1,16,10000,32,0,11
1,16,10000,32,0,5
1,16,10000,32,0,18
1,16,10000,32,0,4
1,16,10000,32,0,28
1,16,10000,32,0,5
1,16,10000,32,0,12
1,16,10000,32,0,92
1,16,10000,32,0,5
1,16,10000,32,0,17
1,16,10000,32,0,92
1,16,10000,32,0,6
1,16,10000,32,0,5
1,16,10000,32,0,8
1,16,10000,32,0,6
1,16,10000,32,0,35
1,16,10000,32,0,32
1,16,10000,32,0,7
1,16,10000,32,0,18
1,16,10000,32,0,14
1,16,10000,32,0,25
1,16,10000,32,0,12
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,8
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,17
1,16,10000,32,0,25
1,16,10000,32,0,14
1,16,10000,32,0,6
1,16,10000,32,0,5
1,16,10000,32,0,33
1,16,10000,32,0,24
1,16,10000,32,0,6
1,16,10000,32,0,34
1,16,10000,32,0,8
1,16,10000,32,0,7
1,16,10000,32,0,5
1,16,10000,32,0,7
1,16,10000,32,0,21
1,16,10000,32,0,8
1,16,10000,32,0,5
1,16,10000,32,0,14
1,16,10000,32,0,8
1,16,10000,32,0,20
1,16,10000,32,0,9
1,16,10000,32,0,9
1,16,10000,32,0,10
1,16,10000,32,0,6
1,16,10000,32,0,5
1,16,10000,32,0,7
1,16,10000,32,0,49
1,16,10000,32,0,8
1,16,10000,32,0,10
1,16,10000,32,0,15
1,16,10000,32,0,9
1,16,10000,32,0,6
1,16,10000,32,0,21
1,16,10000,32,0,48
1,16,10000,32,0,29
1,16,10000,32,0,75
1,16,10000,32,0,27
1,16,10000,32,0,34
1,16,10000,32,0,11
1,16,10000,32,0,4
1,16,10000,32,0,20
1,16,10000,32,0,7
1,16,10000,32,0,16
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,32
1,16,10000,32,0,33
1,16,10000,32,0,6
1,16,10000,32,0,12
1,16,10000,32,0,25
1,16,10000,32,0,5
1,16,10000,32,0,9
1,16,10000,32,0,12
1,16,10000,32,0,5
1,16,10000,32,0,13
1,16,10000,32,0,17
1,16,10000,32,0,19
1,16,10000,32,0,4
1,16,10000,32,0,12
1,16,10000,32,0,18
1,16,10000,32,0,5
1,16,10000,32,0,6
1,16,10000,32,0,4
1,16,10000,32,0,15
1,16,10000,32,0,12
1,16,10000,32,0,5
1,16,10000,32,0,6
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,9
1,16,10000,32,0,20
1,16,10000,32,0,7
1,16,10000,32,0,22
1,16,10000,32,0,19
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,31
1,16,10000,32,0,47
1,16,10000,32,0,74
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,23
1,16,10000,32,0,40
1,16,10000,32,0,14
1,16,10000,32,0,4
1,16,10000,32,0,83
1,16,10000,32,0,58
1,16,10000,32,0,6
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,23
1,16,10000,32,0,10
1,16,10000,32,0,10
1,16,10000,32,0,41
1,16,10000,32,0,10
1,16,10000,32,0,13
1,16,10000,32,0,17
1,16,10000,32,0,9
1,16,10000,32,0,17
1,16,10000,32,0,50
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,86
1,16,10000,32,0,35
1,16,10000,32,0,68
1,16,10000,32,0,12
1,16,10000,32,0,59
1,16,10000,32,0,5
1,16,10000,32,0,135
1,16,10000,32,0,8
1,16,10000,32,0,7
1,16,10000,32,0,24
1,16,10000,32,0,28
1,16,10000,32,0,6
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,12
1,16,10000,32,0,126
1,16,10000,32,0,6
1,16,10000,32,0,8
1,16,10000,32,0,43
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,34
1,16,10000,32,0,18
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,66
1,16,10000,32,0,4
1,16,10000,32,0,6
1,16,10000,32,0,10
1,16,10000,32,0,95
1,16,10000,32,0,33
1,16,10000,32,0,7
1,16,10000,32,0,6
1,16,10000,32,0,15
1,16,10000,32,0,8
1,16,10000,32,0,41
1,16,10000,32,0,10
1,16,10000,32,0,7
1,16,10000,32,0,10
1,16,10000,32,0,14
1,16,10000,32,0,23
1,16,10000,32,0,10
1,16,10000,32,0,44
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,133
1,16,10000,32,0,6
1,16,10000,32,0,6
1,16,10000,32,0,8
1,16,10000,32,0,33
1,16,10000,32,0,7
1,16,10000,32,0,16
1,16,10000,32,0,7
1,16,10000,32,0,4
1,16,10000,32,0,6
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,8
1,16,10000,32,0,6
1,16,10000,32,0,4
1,16,10000,32,0,16
1,16,10000,32,0,19
1,16,10000,32,0,56
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,38
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,17
1,16,10000,32,0,51
1,16,10000,32,0,5
1,16,10000,32,0,7
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,10
1,16,10000,32,0,7
1,16,10000,32,0,52
1,16,10000,32,0,6
1,16,10000,32,0,8
1,16,10000,32,0,21
1,16,10000,32,0,4
1,16,10000,32,0,9
1,16,10000,32,0,8
1,16,10000,32,0,16
1,16,10000,32,0,7
1,16,10000,32,0,76
1,16,10000,32,0,4
1,16,10000,32,0,105
1,16,10000,32,0,41
1,16,10000,32,0,14
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,60
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,4
1,16,10000,32,0,51
1,16,10000,32,0,9
1,16,10000,32,0,5
1,16,10000,32,0,16
1,16,10000,32,0,8
1,16,10000,32,0,5
1,16,10000,32,0,8
1,16,10000,32,0,11
1,16,10000,32,0,6
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,13
1,16,10000,32,0,99
1,16,10000,32,0,5
1,16,10000,32,0,10
1,16,10000,32,0,15
1,16,10000,32,0,73
1,16,10000,32,0,6
1,16,10000,32,0,7
1,16,10000,32,0,15
1,16,10000,32,0,23
1,16,10000,32,0,13
1,16,10000,32,0,9
1,16,10000,32,0,11
1,16,10000,32,0,83
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,16
1,16,10000,32,0,9
1,16,10000,32,0,18
1,16,10000,32,0,7
1,16,10000,32,0,6
1,16,10000,32,0,10
1,16,10000,32,0,31
1,16,10000,32,0,13
1,16,10000,32,0,5
1,16,10000,32,0,16
1,16,10000,32,0,49
1,16,10000,32,0,8
1,16,10000,32,0,13
1,16,10000,32,0,11
1,16,10000,32,0,7
1,16,10000,32,0,4
1,16,10000,32,0,12
1,16,10000,32,0,97
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,10
1,16,10000,32,0,24
1,16,10000,32,0,16
1,16,10000,32,0,45
1,16,10000,32,0,11
1,16,10000,32,0,8
1,16,10000,32,0,5
1,16,10000,32,0,7
1,16,10000,32,0,5
1,16,10000,32,0,7
1,16,10000,32,0,33
1,16,10000,32,0,18
1,16,10000,32,0,20
1,16,10000,32,0,4
1,16,10000,32,0,18
1,16,10000,32,0,24
1,16,10000,32,0,4
1,16,10000,32,0,48
1,16,10000,32,0,5
1,16,10000,32,0,6
1,16,10000,32,0,10
1,16,10000,32,0,8
1,16,10000,32,0,8
1,16,10000,32,0,9
1,16,10000,32,0,66
1,16,10000,32,0,17
1,16,10000,32,0,14
1,16,10000,32,0,11
1,16,10000,32,0,10
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,15
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,6
1,16,10000,32,0,19
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,6
1,16,10000,32,0,13
1,16,10000,32,0,58
1,16,10000,32,0,7
1,16,10000,32,0,45
1,16,10000,32,0,7
1,16,10000,32,0,16
1,16,10000,32,0,7
1,16,10000,32,0,6
1,16,10000,32,0,5
1,16,10000,32,0,7
1,16,10000,32,0,18
1,16,10000,32,0,4
1,16,10000,32,0,18
1,16,10000,32,0,4
1,16,10000,32,0,17
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,21
1,16,10000,32,0,11
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,25
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,23
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,8
1,16,10000,32,0,7
1,16,10000,32,0,24
1,16,10000,32,0,12
1,16,10000,32,0,5
1,16,10000,32,0,7
1,16,10000,32,0,63
1,16,10000,32,0,7
1,16,10000,32,0,4
1,16,10000,32,0,88
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,66
1,16,10000,32,0,17
1,16,10000,32,0,4
1,16,10000,32,0,9
1,16,10000,32,0,4
1,16,10000,32,0,5
1,16,10000,32,0,11
1,16,10000,32,0,22
1,16,10000,32,0,7
1,16,10000,32,0,5
1,16,10000,32,0,7
1,16,10000,32,0,9
1,16,10000,32,0,27
1,16,10000,32,0,17
1,16,10000,32,0,5
1,16,10000,32,0,9
1,16,10000,32,0,17
1,16,10000,32,0,8
1,16,10000,32,0,6
1,16,10000,32,0,107
1,16,10000,32,0,7
1,16,10000,32,0,4
1,16,10000,32,0,131
1,16,10000,32,0,17
1,16,10000,32,0,90
1,16,10000,32,0,14
1,16,10000,32,0,4
1,16,10000,32,0,23
1,16,10000,32,0,25
1,16,10000,32,0,5
1,16,10000,32,0,8
1,16,10000,32,0,63
1,16,10000,32,0,7
1,16,10000,32,0,5
1,16,10000,32,0,8
1,16,10000,32,0,7
1,16,10000,32,0,7
1,16,10000,32,0,22
1,16,10000,32,0,184
1,16,10000,32,0,10
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,4
1,16,10000,32,0,7
1,16,10000,32,0,16
1,16,10000,32,0,32
1,16,10000,32,0,4
1,16,10000,32,0,16
1,16,10000,32,0,5
1,16,10000,32,0,5
1,16,10000,32,0,4
1,16,10000,32,0,10
1,16,10000,32,0,5
1,16,10000,32,0,5
