getter,peers,micros,payload,rcv_flag,span
1,1,1000000,32,0,6
1,1,1000000,32,0,4
1,1,1000000,32,0,3
1,1,1000000,32,0,3
1,1,1000000,32,0,2
1,1,1000000,32,0,3
1,1,1000000,32,0,3
1,1,1000000,32,0,2
1,1,1000000,32,0,2
1,1,100000,32,0,5
1,1,100000,32,0,2
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,4
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,4
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,4
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,2
1,1,100000,32,0,2
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,2
1,1,100000,32,0,1
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,2
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,1
1,1,100000,32,0,2
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,4
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,7
1,1,100000,32,0,0
1,1,100000,32,0,7
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,2
1,1,100000,32,0,1
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,4
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,3
1,1,100000,32,0,4
1,1,10000,32,0,5
1,1,10000,32,0,3
1,1,10000,32,0,1
1,1,10000,32,0,3
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,0
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,2
1,1,10000,32,0,1
1,1,10000,32,0,2
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,0
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,1
1,1,10000,32,0,0
1,1,10000,32,0,0
