getter,peers,micros,payload,rcv_flag,span
1,128,1000000,32,0,61
1,128,1000000,32,0,893
1,128,1000000,32,0,112
1,128,1000000,32,0,60
1,128,1000000,32,0,69
1,128,1000000,32,0,472
1,128,1000000,32,0,183
1,128,1000000,32,0,61
1,128,1000000,32,0,60
1,128,100000,32,0,182324
1,128,100000,32,0,61
1,128,100000,32,0,61
1,128,100000,32,0,177
1,128,100000,32,0,203
1,128,100000,32,0,96
1,128,100000,32,0,88
1,128,100000,32,0,1609
1,128,100000,32,0,119
1,128,100000,32,0,91
1,128,100000,32,0,93
1,128,100000,32,0,86
1,128,100000,32,0,161
1,128,100000,32,0,153
1,128,100000,32,0,60
1,128,100000,32,0,2131
1,128,100000,32,0,60
1,128,100000,32,0,1828
1,128,100000,32,0,310
1,128,100000,32,0,777
1,128,100000,32,0,556
1,128,100000,32,0,148
1,128,100000,32,0,260
1,128,100000,32,0,86
1,128,100000,32,0,114
1,128,100000,32,0,84
1,128,100000,32,0,1400
1,128,100000,32,0,1233
1,128,100000,32,0,95
1,128,100000,32,0,94
1,128,100000,32,0,86
1,128,100000,32,0,122
1,128,100000,32,0,89
1,128,100000,32,0,102
1,128,100000,32,0,653
1,128,100000,32,0,82
1,128,100000,32,0,198
1,128,100000,32,0,88
1,128,100000,32,0,184
1,128,100000,32,0,82
1,128,100000,32,0,2538
1,128,100000,32,0,60
1,128,100000,32,0,54
1,128,100000,32,0,75
1,128,100000,32,0,83
1,128,100000,32,0,60
1,128,100000,32,0,62
1,128,100000,32,0,65
1,128,100000,32,0,996
1,128,100000,32,0,750
1,128,100000,32,0,57
1,128,100000,32,0,74
1,128,100000,32,0,55
1,128,100000,32,0,94
1,128,100000,32,0,57
1,128,100000,32,0,1856
1,128,100000,32,0,64
1,128,100000,32,0,82
1,128,100000,32,0,63
1,128,100000,32,0,58
1,128,100000,32,0,57
1,128,100000,32,0,78
1,128,100000,32,0,837
1,128,100000,32,0,58
1,128,100000,32,0,369
1,128,100000,32,0,174
1,128,100000,32,0,54
1,128,100000,32,0,574
1,128,100000,32,0,112
1,128,100000,32,0,78
1,128,100000,32,0,596
1,128,100000,32,0,62
1,128,100000,32,0,56
1,128,100000,32,0,59
1,128,100000,32,0,61
1,128,100000,32,0,59
1,128,100000,32,0,63
1,128,100000,32,0,58
1,128,100000,32,0,1508
1,128,100000,32,0,55
1,128,100000,32,0,61
1,128,100000,32,0,1580
1,128,100000,32,0,1637
1,128,100000,32,0,131
1,128,10000,32,0,55719
1,128,10000,32,0,213000
1,128,10000,32,0,52
1,128,10000,32,0,196
1,128,10000,32,0,60
1,128,10000,32,0,321
1,128,10000,32,0,95
1,128,10000,32,0,55
1,128,10000,32,0,115
1,128,10000,32,0,129
1,128,10000,32,0,59
1,128,10000,32,0,79
1,128,10000,32,0,231
1,128,10000,32,0,53
1,128,10000,32,0,690
1,128,10000,32,0,56
1,128,10000,32,0,55
1,128,10000,32,0,3791
1,128,10000,32,0,241
1,128,10000,32,0,64
1,128,10000,32,0,226
1,128,10000,32,0,158
1,128,10000,32,0,63
